"variable","percent.contribution","permutation.importance"
"bio14",4.8587,1.5667
"bio15",26.7404,16.6338
"bio2",0.1874,0
"bio4",39.4093,40.2797
"elevation",13.1999,21.0065
"nitrogen",4.4433,19.263
"ruggedness",9.4158,1.0321
"sand",1.7452,0.218
