"variable","percent.contribution","permutation.importance"
"bio13",0.1103,0
"bio14",32.5465,24.2745
"bio2",7.3116,30.4566
"bio4",14.1715,19.5343
"bio8",9.5075,19.447
"nitrogen",3.3288,0.0396
"ruggedness",24.9626,2.5651
"sand",8.0612,3.6828
