"variable","percent.contribution","permutation.importance"
"bio14",22.9434,18.1156
"bio16",18.8693,17.9958
"bio2",4.4415,0.8866
"bio4",0,0
"elevation",12.8592,46.8897
"ruggedness",21.481,0
"sand",14.4771,16.1123
"soc",4.9284,0
