"variable","percent.contribution","permutation.importance"
"bio13",19.0679,18.1368
"bio15",47.1685,37.883
"bio2",0,0
"bio4",6.7921,0
"ruggedness",26.2887,42.8041
"soc",0.6827,1.1761
