"variable","percent.contribution","permutation.importance"
"bio15",6.8222,22.859
"bio16",22.1751,23.0651
"bio2",6.5083,16.8261
"bio8",6.7976,5.5717
"bio9",4.6761,7.5799
"nitrogen",4.9474,5.9527
"ruggedness",43.6115,7.0125
"sand",4.4358,10.3645
"soc",0.0261,0.7685
