"variable","percent.contribution","permutation.importance"
"bio13",0.3967,1.4348
"bio14",18.969,16.7085
"bio2",2.7967,10.2817
"bio6",68.6187,60.8694
"bio8",3.5315,0.7568
"nitrogen",0.5365,2.0056
"ruggedness",1.9192,2.6193
"sand",1.9445,4.281
"soc",1.2873,1.0428
