"variable","percent.contribution","permutation.importance"
"bio1",41.3323,42.0183
"bio13",8.1392,0
"bio15",27.6503,11.342
"bio2",7.3581,25.3868
"bio4",0.0688,0.2539
"nitrogen",0.798,0
"ruggedness",9.7612,0
"sand",4.8921,20.999
