LandCover_6_Herbaceous,x,y
68.0,119.79167625,50.62500405
20.0,-149.37501195,69.79167225
7.0,-90.62500725,34.37500275
0.0,131.04167715,42.29167005
0.0,97.29167445,23.95833525
0.0,21.45833505,46.87500375
9.0,-69.79167225,-54.79167105
63.0,101.45834145,33.12500265
40.0,-145.62501165,69.37500555
30.0,-127.29167685,56.45833785
0.0,108.95834205,53.54167095
17.0,36.45833625,66.87500535
0.0,56.87500455,59.79167145
0.0,7.29166724999999,44.37500355
0.0,14.79166785,41.45833665
0.0,18.12500145,51.45833745
0.0,66.45833865,61.87500495
5.0,-152.29167885,67.29167205
0.0,-2.29166685000001,42.29167005
0.0,104.79167505,18.95833485
0.0,66.45833865,68.12500545
0.0,-123.95834325,52.70833755
52.0,105.62500845,35.62500285
0.0,5.62500044999999,45.62500365
0.0,48.54167055,61.45833825
20.0,-116.45834265,51.04167075
24.0,-100.62500805,21.04166835
34.0,100.62500805,52.70833755
0.0,-49.79167065,63.54167175
0.0,27.70833555,66.87500535
0.0,5.20833374999998,53.54167095
0.0,-74.79167265,43.95833685
3.0,-83.95834005,40.62500325
0.0,178.12501425,64.79167185
0.0,24.37500195,50.20833735
20.0,19.79166825,49.37500395
0.0,-62.29167165,50.20833735
0.0,18.95833485,63.12500505
11.0,15.20833455,46.04167035
0.0,-124.37500995,52.29167085
0.0,-68.12500545,45.20833695
0.0,-1.87500015000001,43.54167015
0.0,8.54166734999998,58.54167135
0.0,100.62500805,22.29166845
4.0,-79.79167305,43.95833685
0.0,57.29167125,67.70833875
0.0,48.12500385,41.45833665
0.0,-83.95834005,51.45833745
0.0,116.87500935,36.45833625
7.0,5.62500044999999,46.87500375
0.0,169.37501355,63.54167175
0.0,-65.20833855,50.20833735
0.0,-79.79167305,36.04166955
0.0,116.87500935,51.87500415
0.0,109.79167545,54.79167105
0.0,92.70834075,24.79166865
26.0,174.79168065,68.54167215
0.0,108.54167535,33.54166935
0.0,113.95834245,23.54166855
0.0,165.62501325,61.45833825
0.0,134.79167745,51.87500415
0.0,-63.95833845,50.20833735
0.0,108.54167535,30.62500245
0.0,11.45833425,45.62500365
0.0,-143.54167815,63.95833845
0.0,-158.12501265,63.12500505
14.0,39.79166985,59.37500475
0.0,125.62501005,47.70833715
0.0,56.45833785,59.37500475
0.0,104.37500835,38.95833645
25.0,38.95833645,67.70833875
0.0,144.79167825,-40.20833655
29.0,-116.87500935,52.29167085
37.0,-107.70834195,33.95833605
17.0,-120.20834295,42.29167005
0.0,133.54167735,48.95833725
0.0,-74.37500595,50.20833735
0.0,53.12500425,65.20833855
0.0,-92.70834075,52.29167085
0.0,120.20834295,36.87500295
0.0,13.95833445,51.87500415
26.0,8.95833404999999,62.70833835
0.0,30.62500245,58.95833805
0.0,-122.29167645,56.04167115
0.0,-95.62500765,36.45833625
54.0,-105.62500845,44.37500355
0.0,41.04166995,56.45833785
0.0,-84.79167345,49.79167065
100.0,-6.04166715000002,54.79167105
0.0,-75.20833935,53.95833765
59.0,-96.87500775,37.29166965
0.0,30.20833575,64.79167185
17.0,-87.29167365,41.45833665
0.0,5.20833374999998,48.12500385
0.0,102.29167485,53.12500425
0.0,0.208333349999975,46.45833705
0.0,-77.70833955,44.79167025
4.0,-63.12500505,51.87500415
0.0,117.70834275,41.45833665
0.0,164.79167985,60.62500485
0.0,48.95833725,53.95833765
0.0,-84.37500675,48.12500385
0.0,-68.12500545,52.29167085
39.0,-121.04167635,36.87500295
0.0,-89.79167385,46.04167035
0.0,23.12500185,59.37500475
0.0,-124.79167665,60.20833815
32.0,42.29167005,43.12500345
0.0,11.87500095,51.87500415
0.0,-61.87500495,57.70833795
0.0,-156.04167915,64.37500515
0.0,17.29166805,40.62500325
0.0,130.20834375,43.12500345
0.0,26.04166875,51.87500415
22.0,-2.70833355000002,56.04167115
14.0,49.37500395,69.37500555
33.0,-152.29167885,70.20833895
0.0,-42.29167005,61.87500495
0.0,-46.87500375,61.45833825
9.0,150.62501205,61.04167155
28.0,120.20834295,46.45833705
0.0,-93.12500745,58.95833805
0.0,-75.62500605,51.04167075
17.0,-92.29167405,43.12500345
0.0,37.29166965,55.62500445
0.0,140.20834455,58.12500465
0.0,109.79167545,55.20833775
0.0,21.45833505,68.12500545
0.0,-102.29167485,19.37500155
0.0,-80.62500645,32.29166925
17.0,-89.37500715,39.79166985
0.0,121.04167635,30.62500245
0.0,16.87500135,63.54167175
0.0,42.29167005,61.04167155
0.0,24.37500195,57.29167125
0.0,41.04166995,40.62500325
0.0,-157.29167925,69.79167225
50.0,-108.12500865,50.20833735
0.0,26.87500215,63.54167175
0.0,45.20833695,56.45833785
11.0,-73.12500585,53.95833765
0.0,-123.12500985,56.04167115
0.0,46.45833705,58.54167135
0.0,49.37500395,68.12500545
14.0,113.12500905,29.37500235
0.0,-77.70833955,49.79167065
0.0,121.04167635,53.95833765
0.0,123.54167655,55.20833775
9.0,106.45834185,24.79166865
0.0,-120.20834295,57.29167125
0.0,144.79167825,-16.87500135
0.0,37.29166965,57.29167125
0.0,34.79166945,53.54167095
2.0,104.79167505,10.20833415
0.0,-74.79167265,38.12500305
0.0,41.04166995,51.87500415
0.0,-66.04167195,43.95833685
50.0,108.12500865,37.29166965
0.0,-83.54167335,46.45833705
0.0,-96.87500775,18.95833485
0.0,127.29167685,35.62500285
0.0,105.62500845,-5.20833375000001
17.0,-72.29167245,51.04167075
0.0,-73.95833925,-41.04166995
0.0,-163.95834645,65.20833855
0.0,-85.62500685,43.95833685
0.0,24.79166865,62.70833835
0.0,153.12501225,-25.20833535
0.0,14.37500115,56.04167115
2.0,-103.95834165,23.12500185
0.0,-80.62500645,44.79167025
0.0,6.45833385,48.95833725
0.0,98.54167455,53.95833765
0.0,-92.70834075,36.45833625
36.0,-93.95834085,37.29166965
0.0,23.12500185,54.37500435
0.0,-79.79167305,45.62500365
0.0,19.79166825,40.20833655
0.0,8.95833404999999,49.37500395
0.0,-67.29167205,47.29167045
0.0,23.12500185,41.45833665
0.0,98.12500785,26.87500215
0.0,-6.87500055000001,55.62500445
0.0,146.04167835,-6.04166715000001
27.0,-117.29167605,52.29167085
41.0,-118.54167615,43.12500345
0.0,148.54167855,59.37500475
5.0,-93.95834085,39.37500315
0.0,-76.45833945,44.79167025
0.0,153.12501225,-30.20833575
0.0,138.54167775,59.37500475
0.0,-83.95834005,37.29166965
0.0,30.20833575,58.95833805
0.0,-114.79167585,55.20833775
0.0,125.62501005,54.79167105
0.0,33.12500265,34.79166945
0.0,103.12500825,30.20833575
0.0,-78.12500625,49.79167065
0.0,112.70834235,25.62500205
0.0,-122.70834315,53.95833765
0.0,-91.04167395,30.62500245
0.0,26.45833545,41.04166995
0.0,121.04167635,37.70833635
0.0,24.79166865,49.37500395
22.0,-154.79167905,59.79167145
0.0,101.87500815,28.12500225
15.0,-72.70833915,-38.54166975
0.0,50.62500405,54.79167105
20.0,-142.70834475,61.04167155
0.0,-82.29167325,30.20833575
0.0,-1.45833345,48.54167055
0.0,-9.37500075,51.04167075
0.0,52.29167085,58.12500465
0.0,-140.20834455,69.79167225
0.0,30.20833575,71.04167235
0.0,-130.20834375,54.79167105
21.0,8.95833404999999,63.12500505
0.0,32.29166925,56.45833785
20.0,163.12501305,59.37500475
0.0,-3.54166695000001,47.70833715
0.0,112.29167565,34.37500275
0.0,124.79167665,43.12500345
19.0,97.29167445,49.37500395
18.0,-164.79167985,68.12500545
6.0,-78.54167295,36.04166955
0.0,86.04167355,53.54167095
0.0,-83.54167335,49.79167065
0.0,131.87501055,33.95833605
0.0,122.29167645,50.20833735
0.0,-133.12501065,66.87500535
0.0,117.70834275,5.20833374999999
0.0,39.79166985,61.04167155
0.0,11.87500095,51.04167075
0.0,17.29166805,51.45833745
0.0,-126.45834345,61.04167155
0.0,-154.79167905,68.54167215
0.0,23.12500185,43.12500345
0.0,-88.12500705,51.04167075
0.0,108.95834205,13.95833445
0.0,134.37501075,54.37500435
0.0,-90.62500725,62.70833835
78.0,-96.87500775,37.70833635
32.0,-108.95834205,38.12500305
0.0,-123.12500985,52.29167085
0.0,-67.70833875,58.95833805
0.0,129.37501035,43.54167015
0.0,-79.79167305,46.87500375
0.0,-74.79167265,36.04166955
7.0,-1.87500015000001,51.87500415
0.0,98.54167455,18.12500145
0.0,23.54166855,63.54167175
24.0,71.04167235,35.20833615
14.0,-123.12500985,45.20833695
0.0,-80.62500645,31.45833585
0.0,-4.37500035000002,53.54167095
7.0,-120.62500965,53.12500425
0.0,48.95833725,56.45833785
29.0,29.37500235,-30.62500245
0.0,15.20833455,55.20833775
0.0,114.37500915,0.208333350000004
0.0,-79.79167305,63.95833845
0.0,-156.04167915,58.95833805
26.0,113.12500905,51.87500415
31.0,-117.29167605,45.20833695
0.0,11.87500095,56.45833785
25.0,-69.79167225,60.62500485
0.0,119.37500955,30.62500245
0.0,6.45833385,50.62500405
0.0,101.87500815,3.95833365
0.0,-90.20834055,39.79166985
0.0,117.29167605,26.45833545
0.0,-61.04167155,52.70833755
0.0,19.79166825,53.95833765
0.0,151.45834545,59.37500475
0.0,24.37500195,55.62500445
0.0,116.45834265,31.45833585
0.0,21.87500175,59.79167145
0.0,103.95834165,24.37500195
9.0,-85.62500685,36.04166955
0.0,102.29167485,21.87500175
17.0,157.29167925,51.45833745
0.0,-121.04167635,46.45833705
0.0,133.12501065,47.29167045
0.0,128.95834365,35.20833615
0.0,-72.70833915,47.29167045
0.0,98.95834125,26.04166875
18.0,-151.87501215,69.79167225
14.0,166.45834665,63.12500505
0.0,171.87501375,63.95833845
14.0,-102.29167485,19.79166825
0.0,-96.87500775,18.12500145
0.0,36.45833625,52.29167085
11.0,119.37500955,40.20833655
0.0,-74.79167265,53.54167095
0.0,128.12501025,31.87500255
0.0,122.70834315,37.29166965
100.0,-106.45834185,44.79167025
0.0,21.04166835,62.29167165
0.0,117.29167605,24.79166865
60.0,111.04167555,38.95833645
23.0,126.45834345,50.62500405
0.0,-68.12500545,56.04167115
0.0,42.29167005,54.37500435
0.0,-116.45834265,45.20833695
0.0,42.29167005,59.37500475
36.0,-160.62501285,59.37500475
0.0,-135.20834415,67.70833875
0.0,65.62500525,66.45833865
0.0,38.54166975,59.79167145
20.0,-141.87501135,64.79167185
0.0,141.04167795,38.54166975
0.0,95.62500765,28.54166895
0.0,-123.95834325,42.29167005
0.0,-125.20834335,53.12500425
0.0,102.70834155,52.70833755
0.0,-80.62500645,46.45833705
0.0,120.62500965,23.95833525
31.0,-116.45834265,52.29167085
26.0,11.45833425,46.87500375
22.0,-165.20834655,62.29167165
3.0,157.29167925,51.87500415
0.0,-145.62501165,61.87500495
0.0,31.04166915,66.45833865
0.0,28.54166895,60.20833815
0.0,-3.54166695000001,54.79167105
0.0,-122.70834315,49.37500395
9.0,21.45833505,69.37500555
0.0,11.45833425,48.12500385
84.0,-107.70834195,40.62500325
0.0,-132.29167725,61.04167155
0.0,119.79167625,26.87500215
0.0,34.79166945,-9.79166745000001
0.0,105.62500845,19.37500155
0.0,134.37501075,43.12500345
0.0,128.95834365,31.87500255
0.0,114.79167585,58.95833805
0.0,25.62500205,71.45833905
0.0,-115.20834255,50.20833735
0.0,156.04167915,51.04167075
0.0,-158.95834605,66.45833865
10.0,-0.208333350000004,53.12500425
0.0,-3.95833365000001,36.87500295
0.0,105.62500845,18.54166815
0.0,21.45833505,48.12500385
0.0,-84.37500675,45.62500365
0.0,21.45833505,70.20833895
0.0,113.95834245,23.12500185
0.0,-8.12500065,41.87500335
0.0,9.37500075,60.20833815
0.0,128.12501025,46.04167035
0.0,131.45834385,52.70833755
0.0,23.95833525,40.62500325
0.0,105.20834175,29.37500235
83.0,-6.45833385,52.29167085
0.0,142.29167805,-37.29166965
0.0,52.70833755,57.70833795
0.0,123.12500985,42.70833675
0.0,16.87500135,63.95833845
0.0,13.12500105,54.37500435
0.0,33.12500265,51.87500415
4.0,-145.62501165,67.29167205
0.0,-5.62500045000002,53.12500425
0.0,38.54166975,58.95833805
0.0,-61.87500495,44.79167025
0.0,-81.87500655,34.37500275
6.0,-83.54167335,31.45833585
37.0,104.79167505,33.95833605
0.0,-63.12500505,51.45833745
0.0,10.20833415,43.54167015
0.0,-101.04167475,26.45833545
0.0,104.79167505,29.79166905
0.0,11.04166755,61.45833825
0.0,146.87501175,44.37500355
0.0,-83.95834005,29.79166905
0.0,115.62500925,39.37500315
4.0,-78.54167295,43.95833685
0.0,126.04167675,51.87500415
0.0,8.95833404999999,56.87500455
0.0,13.95833445,51.45833745
0.0,2.29166684999998,47.70833715
0.0,-78.54167295,38.12500305
0.0,-62.70833835,44.37500355
0.0,21.45833505,61.87500495
0.0,-58.12500465,55.20833775
8.0,-91.45834065,40.20833655
0.0,127.70834355,34.79166945
15.0,-160.62501285,61.04167155
30.0,-96.45834105,36.04166955
59.0,103.12500825,33.95833605
0.0,-146.87501175,65.62500525
0.0,31.45833585,68.95833885
0.0,52.70833755,65.62500525
0.0,27.29166885,59.79167145
0.0,98.12500785,18.54166815
14.0,163.95834645,62.70833835
0.0,39.79166985,54.37500435
0.0,152.70834555,59.79167145
32.0,-58.12500465,47.70833715
0.0,32.70833595,65.62500525
53.0,99.79167465,31.04166915
0.0,-58.95833805,50.20833735
0.0,95.20834095,29.37500235
0.0,73.54167255,67.70833875
0.0,40.20833655,51.04167075
0.0,-76.45833945,49.79167065
0.0,161.45834625,56.04167115
0.0,37.70833635,62.29167165
0.0,121.45834305,50.62500405
0.0,-80.20833975,46.45833705
0.0,-61.45833825,54.37500435
9.0,-120.20834295,55.62500445
27.0,-53.54167095,66.04167195
40.0,157.70834595,55.62500445
0.0,21.04166835,47.29167045
0.0,38.12500305,63.54167175
0.0,30.62500245,59.79167145
0.0,-79.37500635,41.04166995
14.0,-137.70834435,68.54167215
0.0,136.04167755,56.04167115
0.0,-73.12500585,40.20833655
0.0,46.04167035,53.54167095
0.0,-113.12500905,37.70833635
0.0,30.20833575,54.79167105
0.0,91.45834065,62.29167165
0.0,-47.70833715,62.70833835
0.0,129.37501035,34.79166945
48.0,108.95834205,48.12500385
0.0,57.70833795,54.79167105
0.0,108.54167535,53.95833765
16.0,-111.87500895,37.70833635
0.0,-155.62501245,63.54167175
0.0,-74.37500595,-44.79167025
0.0,50.62500405,58.95833805
0.0,1.04166674999999,44.79167025
0.0,26.45833545,50.20833735
0.0,26.04166875,51.04167075
0.0,8.54166734999998,49.37500395
0.0,111.87500895,1.45833345
33.0,-111.04167555,44.37500355
0.0,-76.87500615,51.87500415
0.0,107.70834195,29.37500235
0.0,165.62501325,-21.45833505
16.0,82.29167325,29.37500235
0.0,128.54167695,41.45833665
11.0,-76.87500615,40.62500325
0.0,117.29167605,-1.04166675
0.0,105.20834175,53.95833765
0.0,-148.54167855,70.62500565
0.0,-72.29167245,6.04166714999999
0.0,-66.04167195,52.70833755
0.0,11.04166755,57.29167125
0.0,-58.95833805,47.29167045
0.0,49.37500395,67.29167205
0.0,-66.45833865,53.12500425
0.0,112.29167565,23.95833525
0.0,-57.29167125,48.54167055
0.0,108.12500865,33.95833605
0.0,41.04166995,51.45833745
0.0,-86.45834025,46.04167035
7.0,7.70833395,48.95833725
0.0,-71.87500575,41.04166995
0.0,28.54166895,36.45833625
0.0,-1.04166675000002,59.79167145
0.0,41.87500335,62.29167165
0.0,11.04166755,55.62500445
18.0,-114.79167585,47.70833715
0.0,-118.95834285,56.04167115
0.0,-85.20834015,32.70833595
0.0,-164.37501315,65.62500525
0.0,93.54167415,24.79166865
0.0,5.62500044999999,53.54167095
0.0,96.45834105,53.12500425
26.0,104.79167505,37.29166965
0.0,49.37500395,61.87500495
0.0,122.29167645,57.29167125
0.0,172.70834715,66.04167195
0.0,-161.87501295,68.12500545
25.0,-96.04167435,34.79166945
0.0,131.04167715,52.70833755
3.0,116.45834265,23.95833525
0.0,141.87501135,40.62500325
78.0,-97.70834115,29.37500235
100.0,-7.29166725000002,53.54167095
0.0,31.87500255,57.29167125
20.0,175.20834735,65.62500525
0.0,-158.54167935,64.37500515
0.0,4.79166705,49.79167065
0.0,156.87501255,61.45833825
0.0,1.04166674999999,49.79167065
0.0,21.45833505,67.29167205
23.0,-156.04167915,59.79167145
0.0,15.62500125,53.54167095
0.0,122.29167645,55.62500445
22.0,142.29167805,45.20833695
0.0,141.04167795,38.95833645
0.0,-8.95833405000002,38.54166975
0.0,103.95834165,22.29166845
0.0,28.12500225,58.12500465
0.0,21.87500175,71.04167235
11.0,-160.20834615,60.62500485
0.0,109.37500875,53.54167095
0.0,-92.70834075,51.04167075
0.0,122.70834315,30.20833575
0.0,99.79167465,23.54166855
0.0,13.12500105,38.54166975
0.0,-94.79167425,36.87500295
7.0,-91.04167395,40.20833655
26.0,6.87500054999998,46.04167035
0.0,-8.95833405000002,54.37500435
0.0,32.70833595,62.70833835
0.0,16.45833465,39.79166985
0.0,-61.87500495,46.45833705
100.0,98.54167455,30.62500245
53.0,-96.87500775,29.79166905
0.0,100.20834135,4.37500034999999
0.0,-130.20834375,55.20833775
0.0,153.54167895,60.62500485
0.0,-80.20833975,32.29166925
0.0,119.79167625,13.95833445
0.0,35.62500285,62.29167165
19.0,-71.45833905,53.12500425
0.0,142.29167805,52.29167085
14.0,172.29168045,68.54167215
0.0,43.54167015,62.29167165
0.0,56.45833785,54.37500435
0.0,13.12500105,59.37500475
7.0,127.29167685,50.62500405
0.0,-128.54167695,53.54167095
0.0,4.79166705,44.79167025
0.0,-89.79167385,55.20833775
0.0,-91.87500735,34.79166945
0.0,109.79167545,23.12500185
31.0,-96.87500775,30.20833575
0.0,75.20833935,66.04167195
0.0,30.20833575,-29.37500235
0.0,3.54166694999998,49.37500395
51.0,107.29167525,36.87500295
0.0,-81.87500655,49.37500395
0.0,161.87501295,63.95833845
0.0,95.62500765,52.70833755
13.0,150.20834535,-29.79166905
0.0,103.95834165,19.37500155
0.0,105.20834175,12.29166765
0.0,42.70833675,62.29167165
0.0,103.95834165,19.79166825
33.0,-4.79166705,56.04167115
0.0,-118.54167615,54.37500435
28.0,-138.12501105,61.04167155
0.0,126.04167675,51.45833745
48.0,73.54167255,35.20833615
0.0,7.70833395,50.62500405
0.0,38.12500305,56.04167115
0.0,-48.54167055,62.29167165
32.0,-107.70834195,39.37500315
0.0,16.87500135,43.95833685
0.0,-84.37500675,46.87500375
0.0,47.70833715,68.95833885
52.0,103.12500825,37.29166965
0.0,111.87500895,32.29166925
0.0,-113.54167575,63.54167175
0.0,8.54166734999998,53.95833765
30.0,135.62501085,55.62500445
0.0,21.87500175,39.37500315
0.0,17.70833475,59.37500475
0.0,-128.12501025,61.04167155
0.0,-153.54167895,62.29167165
0.0,-145.20834495,65.20833855
20.0,-154.37501235,65.20833855
21.0,39.37500315,67.70833875
12.0,40.62500325,39.37500315
0.0,100.20834135,21.04166835
0.0,161.04167955,55.20833775
0.0,147.70834515,-10.20833415
0.0,108.12500865,21.45833505
0.0,108.54167535,12.29166765
0.0,-126.87501015,61.45833825
23.0,-76.04167275,52.70833755
0.0,6.04166714999999,62.29167165
0.0,-116.45834265,56.45833785
0.0,101.87500815,26.87500215
0.0,100.62500805,19.79166825
0.0,-114.37500915,63.54167175
0.0,-65.20833855,47.29167045
9.0,17.29166805,51.87500415
0.0,40.20833655,60.20833815
0.0,116.87500935,-30.62500245
34.0,136.87501095,56.04167115
0.0,130.62501045,55.20833775
0.0,-44.79167025,61.04167155
0.0,21.45833505,45.62500365
0.0,-100.62500805,51.87500415
68.0,94.37500755,29.79166905
0.0,152.70834555,-31.45833585
0.0,68.54167215,68.12500545
0.0,115.20834255,4.37500034999999
0.0,124.79167665,54.37500435
0.0,5.20833374999998,46.87500375
2.0,2.29166684999998,46.04167035
0.0,-113.95834245,37.70833635
6.0,-148.54167855,68.54167215
0.0,95.20834095,22.70833515
8.0,-76.87500615,51.45833745
15.0,-159.37501275,62.29167165
0.0,22.29166845,61.04167155
7.0,-104.37500835,23.12500185
0.0,-93.95834085,30.20833575
52.0,110.20834215,38.95833645
1.0,117.29167605,31.87500255
0.0,19.37500155,47.70833715
0.0,11.45833425,53.54167095
0.0,43.54167015,42.70833675
94.0,-50.20833735,64.79167185
0.0,-8.95833405000002,43.12500345
