BIOCLIM_8,x,y
-9999.0,-3.12500025,47.70833715
81.0,-153.95834565,66.45833865
163.0,45.20833695,58.54167135
217.0,-104.37500835,21.87500175
-9999.0,154.79167905,60.20833815
-5.0,-16.87500135,65.62500525
-9999.0,12.70833435,38.12500305
35.0,-109.79167545,43.54167015
28.0,-62.29167165,46.45833705
154.0,21.87500175,55.20833775
179.0,37.29166965,52.70833755
215.0,100.62500805,26.45833545
160.0,102.29167485,31.87500255
176.0,33.95833605,52.70833755
162.0,30.62500245,55.20833775
-9999.0,121.45834305,28.12500225
90.0,45.20833695,42.70833675
221.0,107.29167525,12.29166765
182.0,106.45834185,36.04166955
75.0,161.45834625,54.79167105
189.0,21.45833505,46.45833705
179.0,-106.45834185,25.62500205
70.0,-133.12501065,56.04167115
232.0,102.70834155,18.95833485
136.0,31.45833585,61.45833825
90.0,-77.70833955,55.20833775
205.0,-95.62500765,35.62500285
101.0,-68.12500545,52.70833755
83.0,-123.12500985,38.95833645
128.0,45.62500365,63.95833845
236.0,-100.20834135,29.79166905
-36.0,75.62500605,33.54166935
203.0,102.29167485,26.87500215
1.0,-121.04167635,43.12500345
105.0,-75.62500605,53.95833765
175.0,24.37500195,51.04167075
184.0,38.12500305,52.29167085
153.0,118.95834285,51.45833745
142.0,-79.79167305,48.95833725
107.0,97.29167445,51.04167075
198.0,140.62501125,41.87500335
-9999.0,-35.20833615,66.04167195
114.0,-140.20834455,61.87500495
227.0,127.70834355,36.04166955
-9999.0,129.79167705,41.45833665
155.0,-91.04167395,49.79167065
165.0,33.54166935,54.79167105
79.0,19.37500155,68.95833885
275.0,94.37500755,27.29166885
163.0,12.29166765,53.95833765
108.0,-126.87501015,58.95833805
104.0,-156.04167915,64.37500515
193.0,131.04167715,45.62500365
240.0,-76.45833945,36.45833625
175.0,36.87500295,53.95833765
160.0,6.87500054999998,49.79167065
174.0,84.37500675,49.79167065
136.0,47.70833715,63.95833845
238.0,-100.20834135,29.37500235
245.0,150.62501205,-25.20833535
241.0,100.20834135,21.45833505
236.0,-75.20833935,39.79166985
187.0,-80.62500645,42.70833675
259.0,-80.20833975,33.54166935
37.0,134.79167745,35.62500285
-9999.0,-58.54167135,49.37500395
110.0,87.70834035,48.54167055
219.0,124.79167665,43.95833685
206.0,-96.04167435,35.20833615
-9999.0,-6.04166715000002,58.12500465
187.0,30.20833575,50.20833735
150.0,46.04167035,59.79167145
-60.0,-126.04167675,51.87500415
20.0,-152.70834555,57.70833795
165.0,26.04166875,54.79167105
18.0,15.20833455,66.87500535
177.0,27.29166885,49.79167065
234.0,108.54167535,28.54166895
163.0,-76.45833945,42.29167005
151.0,46.87500375,39.37500315
50.0,101.87500815,51.87500415
267.0,102.29167485,1.04166675
127.0,-90.62500725,53.95833765
140.0,28.54166895,63.95833845
176.0,149.79167865,-36.45833625
77.0,-165.62501325,65.62500525
-9999.0,139.79167785,41.04166995
-9999.0,124.79167665,38.54166975
52.0,48.95833725,67.70833875
122.0,111.45834225,55.20833775
142.0,112.70834235,52.70833755
243.0,103.95834165,30.62500245
161.0,23.95833525,49.37500395
177.0,-95.20834095,32.70833595
271.0,103.95834165,10.20833415
53.0,-81.87500655,63.95833845
113.0,-141.04167795,62.29167165
-9999.0,147.70834515,45.20833695
221.0,116.04167595,28.54166895
162.0,54.79167105,58.54167135
116.0,10.62500085,43.54167015
70.0,-143.95834485,68.12500545
-15.0,7.29166724999999,58.95833805
157.0,88.54167375,53.95833765
256.0,-102.29167485,27.29166885
-9999.0,26.87500215,70.62500565
143.0,53.95833765,63.12500505
208.0,-101.04167475,22.70833515
-9999.0,115.62500925,5.62500045
127.0,-128.12501025,59.79167145
262.0,106.87500855,23.12500185
159.0,28.95833565,57.29167125
133.0,41.87500335,64.37500515
-9999.0,23.12500185,36.87500295
2.0,-113.95834245,39.79166985
271.0,108.12500865,11.04166755
87.0,-133.95834405,61.45833825
70.0,-72.70833915,-41.87500335
137.0,-80.62500645,49.37500395
170.0,-99.79167465,52.29167085
172.0,50.20833735,56.87500455
164.0,-91.45834065,48.95833725
140.0,-112.29167565,38.54166975
231.0,115.20834255,3.95833365
199.0,-106.87500855,29.37500235
83.0,-120.62500965,54.37500435
-9999.0,4.79166705,61.04167155
103.0,-82.70833995,47.29167045
148.0,102.29167485,54.79167105
186.0,-81.45833985,36.87500295
120.0,128.95834365,56.04167115
118.0,13.54166775,60.62500485
257.0,151.45834545,-25.62500205
-9999.0,-149.79167865,61.04167155
111.0,-151.04167875,62.29167165
201.0,-100.62500805,21.04166835
139.0,133.54167735,52.70833755
49.0,-148.54167855,68.54167215
-9999.0,153.12501225,-31.04166915
89.0,-154.37501235,66.04167195
76.0,13.12500105,46.87500375
80.0,103.54167495,32.70833595
174.0,-77.29167285,46.04167035
56.0,-139.79167785,68.95833885
175.0,49.79167065,37.29166965
160.0,76.04167275,57.70833795
272.0,-89.37500715,29.37500235
108.0,25.62500205,58.95833805
-9999.0,98.12500785,7.29166725
144.0,44.37500355,62.29167165
75.0,19.79166825,40.20833655
-100.0,-127.29167685,54.79167105
186.0,133.95834405,45.62500365
252.0,-81.04167315,34.79166945
183.0,48.95833725,55.62500445
31.0,-128.95834365,53.54167095
156.0,16.45833465,56.45833785
97.0,-83.95834005,32.70833595
79.0,35.20833615,63.54167175
202.0,-105.20834175,33.54166935
167.0,-92.29167405,34.37500275
201.0,110.20834215,26.45833545
157.0,127.29167685,54.37500435
-9999.0,132.29167725,33.12500265
151.0,-99.79167465,19.37500155
25.0,4.79166705,49.79167065
128.0,-119.79167625,54.79167105
168.0,17.29166805,53.95833765
-9999.0,113.12500905,21.87500175
-9999.0,122.70834315,39.37500315
131.0,-89.37500715,32.29166925
136.0,22.29166845,43.12500345
-9999.0,10.20833415,64.79167185
220.0,102.70834155,29.37500235
85.0,76.45833945,67.70833875
167.0,28.54166895,54.37500435
198.0,77.29167285,31.04166915
157.0,56.04167115,59.79167145
-9999.0,17.70833475,63.12500505
121.0,27.29166885,63.95833845
273.0,92.70834075,24.37500195
89.0,30.62500245,69.79167225
-60.0,-116.04167595,45.20833695
88.0,-151.45834545,69.79167225
176.0,26.87500215,52.29167085
164.0,23.95833525,47.29167045
146.0,53.54167095,61.87500495
98.0,13.12500105,63.12500505
191.0,-95.20834095,44.37500355
203.0,101.45834145,25.20833535
97.0,-163.12501305,62.70833835
-43.0,-116.45834265,45.20833695
104.0,-158.95834605,63.54167175
-9999.0,3.12500025,51.87500415
164.0,18.12500145,53.54167095
99.0,98.12500785,30.62500245
256.0,114.37500915,34.79166945
118.0,-75.20833935,51.45833745
132.0,-119.37500955,54.79167105
89.0,102.29167485,34.37500275
-69.0,-114.37500915,48.54167055
156.0,-108.95834205,48.12500385
31.0,-137.70834435,60.20833815
-9999.0,-6.45833385,51.87500415
190.0,19.79166825,44.79167025
187.0,105.62500845,36.87500295
106.0,-86.45834025,31.87500255
162.0,107.70834195,50.20833735
143.0,126.04167675,56.87500455
129.0,27.29166885,63.12500505
135.0,-112.29167565,58.12500465
75.0,39.37500315,64.37500515
84.0,94.37500755,29.79166905
103.0,3.12500025,44.79167025
118.0,30.62500245,64.37500515
178.0,-81.04167315,41.45833665
207.0,117.29167605,30.62500245
33.0,158.12501265,62.29167165
20.0,18.95833485,69.37500555
155.0,105.62500845,36.04166955
106.0,16.45833465,64.79167185
163.0,53.12500425,58.12500465
240.0,111.87500895,31.45833585
243.0,-79.79167305,36.04166955
94.0,-112.70834235,42.29167005
117.0,-77.29167285,52.29167085
59.0,38.12500305,66.87500535
-9999.0,143.12501145,-11.87500095
32.0,4.37500034999999,47.29167045
-9999.0,-168.54168015,65.62500525
97.0,-160.20834615,60.20833815
166.0,38.12500305,56.45833785
-9999.0,-131.04167715,54.37500435
-9999.0,176.45834745,62.29167165
105.0,-124.37500995,57.70833795
114.0,117.70834275,-32.70833595
191.0,16.04166795,46.45833705
60.0,149.37501195,60.62500485
91.0,-158.54167935,66.45833865
191.0,133.12501065,46.45833705
98.0,95.62500765,53.95833765
141.0,17.29166805,60.62500485
138.0,-81.04167315,51.04167075
14.0,41.45833665,38.95833645
199.0,-110.20834215,37.29166965
140.0,-86.87500695,32.29166925
152.0,44.79167025,59.37500475
209.0,-79.79167305,37.70833635
133.0,-84.79167345,53.54167095
137.0,-78.54167295,49.37500395
180.0,28.54166895,49.79167065
212.0,-101.04167475,25.20833535
108.0,111.04167555,57.70833795
131.0,33.54166935,41.45833665
78.0,152.70834555,61.04167155
79.0,143.12501145,50.20833735
168.0,-91.87500735,33.95833605
225.0,116.04167595,27.70833555
110.0,-121.87500975,37.29166965
-9999.0,28.12500225,60.20833815
-9999.0,11.45833425,55.20833775
176.0,29.37500235,52.70833755
-9999.0,155.62501245,50.62500405
161.0,52.29167085,59.37500475
80.0,-154.37501235,66.87500535
167.0,5.20833374999998,51.04167075
-9999.0,129.37501035,34.79166945
264.0,-86.45834025,30.62500245
207.0,-97.29167445,34.37500275
-54.0,-17.70833475,64.37500515
93.0,63.95833845,66.87500535
-9999.0,24.37500195,57.29167125
96.0,21.87500175,40.20833655
-9999.0,-52.70833755,46.45833705
84.0,23.54166855,40.62500325
-9999.0,98.12500785,10.62500085
142.0,23.12500185,60.20833815
144.0,116.45834265,53.12500425
-9999.0,22.29166845,60.20833815
150.0,141.87501135,44.79167025
-9999.0,108.12500865,21.45833505
-9999.0,21.45833505,61.45833825
176.0,18.12500145,52.70833755
152.0,83.12500665,50.62500405
-9999.0,-78.95833965,25.62500205
-19.0,-64.79167185,48.95833725
70.0,23.95833525,58.12500465
199.0,-95.62500765,36.45833625
188.0,-82.29167325,40.20833655
110.0,18.95833485,66.45833865
-9999.0,-6.45833385,57.70833795
-9999.0,-10.20833415,53.54167095
187.0,-84.79167345,43.54167015
129.0,-143.54167815,66.45833865
-9999.0,40.20833655,43.12500345
130.0,34.37500275,61.87500495
245.0,99.37500795,24.79166865
192.0,48.95833725,54.37500435
-9999.0,-3.54166695000001,54.37500435
163.0,-77.70833955,46.04167035
109.0,29.79166905,68.12500545
