ISRICSOILGRIDS_new_average_siltpercent_reduced,x,y
29.0,-77.70833955,36.45833625
39.0,17.29166805,48.12500385
48.0,108.95834205,31.87500255
42.0,-140.20834455,64.79167185
-9999.0,-68.54167215,44.37500355
31.0,-63.12500505,55.62500445
47.0,-159.79167945,59.37500475
34.0,-81.87500655,43.12500345
34.0,-108.54167535,33.12500265
46.0,24.37500195,43.12500345
36.0,47.29167045,39.37500315
38.0,-16.45833465,66.45833865
57.0,1.87500014999998,48.54167055
37.0,-112.29167565,58.12500465
-9999.0,121.04167635,39.79166985
27.0,25.62500205,55.20833775
43.0,1.04166674999999,41.87500335
18.0,148.54167855,-20.20833495
33.0,-88.95834045,48.95833725
34.0,-61.87500495,55.62500445
54.0,-94.37500755,41.45833665
35.0,71.04167235,38.95833645
28.0,-71.04167235,53.12500425
37.0,-158.54167935,56.45833785
46.0,-93.95834085,43.95833685
37.0,23.95833525,56.04167115
31.0,-109.37500875,40.20833655
41.0,62.29167165,61.04167155
-9999.0,-0.208333350000004,50.62500405
38.0,17.29166805,43.54167015
36.0,123.54167655,54.79167105
26.0,106.87500855,15.20833455
41.0,43.95833685,65.20833855
39.0,43.54167015,58.95833805
-9999.0,-80.62500645,45.62500365
40.0,13.54166775,42.70833675
-9999.0,39.37500315,68.54167215
14.0,152.70834555,-27.70833555
44.0,-118.95834285,52.70833755
35.0,-16.04166795,65.20833855
30.0,-96.87500775,19.79166825
40.0,13.12500105,46.45833705
40.0,3.12500025,46.87500375
-9999.0,106.87500855,-7.70833395
37.0,-87.29167365,32.29166925
28.0,-80.62500645,49.79167065
-9999.0,-47.70833715,61.87500495
14.0,-82.29167325,31.87500255
25.0,-99.79167465,24.37500195
17.0,-85.20834015,30.62500245
41.0,108.54167535,23.95833525
-9999.0,141.45834465,58.54167135
42.0,-97.70834115,35.20833615
41.0,-132.29167725,61.87500495
41.0,96.04167435,63.95833845
26.0,-5.20833375000001,38.54166975
39.0,11.87500095,43.54167015
34.0,146.04167835,61.04167155
36.0,-5.62500045000002,39.37500315
38.0,-125.62501005,54.37500435
41.0,45.62500365,42.70833675
39.0,154.79167905,62.29167165
36.0,50.20833735,61.04167155
32.0,-67.29167205,45.62500365
45.0,-76.04167275,38.95833645
-9999.0,-64.79167185,49.37500395
14.0,150.20834535,-29.79166905
35.0,6.87500054999998,58.95833805
40.0,126.04167675,54.37500435
48.0,43.12500345,58.54167135
-9999.0,141.04167795,44.37500355
24.0,-85.20834015,32.29166925
34.0,-81.87500655,51.87500415
38.0,113.95834245,26.45833545
-9999.0,114.79167585,-6.87500055
-9999.0,-65.62500525,49.79167065
41.0,-119.79167625,49.37500395
47.0,-151.87501215,67.70833875
-9999.0,-79.79167305,28.54166895
-9999.0,13.54166775,66.87500535
45.0,87.29167365,53.54167095
41.0,85.62500685,50.20833735
-9999.0,120.20834295,-6.45833385
37.0,-124.37500995,51.45833745
39.0,32.70833595,63.12500505
37.0,-88.54167375,56.45833785
-9999.0,15.62500125,56.04167115
-9999.0,125.62501005,1.87500014999999
-9999.0,19.37500155,58.54167135
56.0,-156.04167915,65.62500525
18.0,147.70834515,-42.70833675
-9999.0,23.54166855,59.37500475
23.0,-99.37500795,25.20833535
-9999.0,-5.20833375000001,50.62500405
39.0,-107.29167525,44.79167025
-9999.0,139.37501115,38.12500305
33.0,-148.54167855,63.12500505
48.0,-92.29167405,34.37500275
36.0,128.95834365,50.20833735
36.0,-75.62500605,45.62500365
38.0,21.04166835,65.62500525
41.0,-117.70834275,44.37500355
39.0,28.12500225,66.87500535
34.0,96.87500775,29.37500235
39.0,15.20833455,62.70833835
26.0,28.95833565,-30.20833575
43.0,64.37500515,66.87500535
58.0,-155.62501245,65.20833855
39.0,40.62500325,56.87500455
-9999.0,-78.12500625,55.20833775
40.0,37.29166965,63.54167175
42.0,126.45834345,48.95833725
42.0,-127.70834355,56.87500455
44.0,13.12500105,63.12500505
-9999.0,139.79167785,34.79166945
36.0,17.29166805,46.87500375
50.0,113.12500905,29.79166905
41.0,50.62500405,66.04167195
25.0,98.95834125,2.70833354999999
46.0,-88.95834045,38.12500305
29.0,-72.70833915,56.04167115
-9999.0,-1.87500015000001,50.20833735
45.0,105.62500845,36.45833625
47.0,116.87500935,30.62500245
45.0,107.29167525,33.54166935
-9999.0,40.20833655,43.12500345
24.0,-107.29167525,28.12500225
52.0,21.87500175,49.79167065
47.0,-141.04167795,66.04167195
34.0,96.45834105,18.95833485
44.0,134.79167745,43.95833685
44.0,61.87500495,58.54167135
45.0,117.70834275,40.62500325
24.0,20.62500165,51.45833745
29.0,-109.37500875,31.87500255
35.0,8.12500064999998,49.37500395
49.0,39.37500315,51.04167075
36.0,115.62500925,41.87500335
48.0,-164.79167985,60.62500485
38.0,112.29167565,53.54167095
46.0,67.29167205,67.70833875
28.0,-136.87501095,61.04167155
41.0,-148.54167855,61.45833825
35.0,31.04166915,51.04167075
44.0,112.29167565,26.87500215
42.0,-122.29167645,54.37500435
42.0,-123.54167655,56.45833785
38.0,-125.20834335,59.37500475
-9999.0,-63.12500505,46.87500375
38.0,112.29167565,38.54166975
33.0,-56.04167115,49.79167065
44.0,110.62500885,28.12500225
32.0,-97.70834115,48.95833725
40.0,30.62500245,53.95833765
40.0,-15.20833455,65.20833855
30.0,-77.29167285,48.95833725
45.0,-92.70834075,33.95833605
32.0,-58.95833805,54.37500435
-9999.0,-68.54167215,48.95833725
45.0,-144.79167825,68.12500545
37.0,-76.45833945,45.62500365
29.0,-72.29167245,53.54167095
23.0,-101.45834145,21.04166835
35.0,79.79167305,29.79166905
20.0,20.62500165,52.70833755
36.0,21.87500175,40.62500325
47.0,-92.29167405,34.79166945
54.0,-159.79167945,63.95833845
46.0,112.29167565,35.62500285
40.0,-108.54167535,38.54166975
44.0,10.20833415,50.62500405
34.0,-128.12501025,60.20833815
25.0,-74.79167265,39.37500315
-9999.0,148.12501185,-42.29167005
38.0,43.95833685,61.04167155
10.0,116.87500935,-33.12500265
38.0,29.79166905,67.29167205
24.0,27.70833555,57.29167125
-9999.0,-78.95833965,61.87500495
-9999.0,36.04166955,64.79167185
39.0,24.37500195,69.37500555
40.0,22.70833515,41.04166995
-9999.0,133.12501065,36.45833625
32.0,-84.37500675,46.04167035
46.0,106.45834185,33.95833605
-9999.0,-5.20833375000001,51.45833745
-9999.0,125.62501005,37.70833635
36.0,23.12500185,61.45833825
31.0,-69.37500555,56.04167115
55.0,120.62500965,31.04166915
39.0,-82.29167325,63.95833845
38.0,118.95834285,46.87500375
11.0,119.79167625,-31.04166915
46.0,79.79167305,58.12500465
51.0,113.95834245,33.54166935
41.0,-124.79167665,57.70833795
32.0,98.54167455,20.62500165
17.0,7.29166724999999,53.12500425
36.0,35.20833615,57.70833795
35.0,20.62500165,40.62500325
45.0,165.20834655,62.29167165
51.0,-141.87501135,66.87500535
44.0,-122.70834315,44.37500355
40.0,96.04167435,61.45833825
42.0,18.95833485,44.79167025
36.0,-61.45833825,46.04167035
43.0,-116.45834265,49.37500395
29.0,-70.62500565,50.62500405
14.0,13.12500105,51.87500415
-9999.0,109.37500875,13.54166775
-9999.0,-128.12501025,51.04167075
-9999.0,-156.45834585,56.04167115
37.0,36.04166955,68.95833885
33.0,-6.87500055000001,37.70833635
23.0,-109.37500875,31.45833585
40.0,-116.87500935,54.37500435
40.0,-78.54167295,38.54166975
43.0,133.95834405,43.12500345
38.0,118.12500945,40.62500325
28.0,-73.54167255,48.12500385
33.0,28.54166895,56.87500455
49.0,34.79166945,52.70833755
-9999.0,23.12500185,63.95833845
37.0,103.12500825,51.87500415
27.0,14.37500115,52.29167085
28.0,-96.04167435,17.29166805
57.0,-155.20834575,63.12500505
33.0,102.70834155,22.70833515
40.0,161.04167955,54.79167105
39.0,60.62500485,58.54167135
36.0,-121.04167635,48.54167055
-9999.0,98.12500785,4.79166705
29.0,-85.62500685,32.29166925
36.0,-75.20833935,47.70833715
42.0,28.12500225,70.20833895
37.0,12.29166765,64.79167185
42.0,-75.20833935,41.87500335
-9999.0,30.62500245,70.62500565
37.0,-8.54166735000001,43.12500345
38.0,137.70834435,35.20833615
36.0,126.04167675,53.54167095
47.0,48.54167055,55.62500445
-9999.0,-1.87500015000001,56.04167115
32.0,27.70833555,56.45833785
45.0,77.70833955,58.12500465
-9999.0,16.87500135,40.20833655
-9999.0,41.04166995,42.29167005
29.0,108.54167535,14.79166785
-9999.0,48.95833725,38.54166975
-9999.0,-93.12500745,58.95833805
33.0,16.04166795,61.45833825
24.0,-99.37500795,18.54166815
25.0,98.95834125,15.20833455
19.0,108.95834205,11.45833425
46.0,78.12500625,67.70833875
36.0,-121.87500975,38.12500305
42.0,58.12500465,58.54167135
42.0,133.12501065,46.87500375
58.0,-93.95834085,37.70833635
27.0,26.04166875,65.62500525
29.0,-62.70833835,53.12500425
47.0,35.62500285,52.29167085
31.0,-92.29167405,50.62500405
26.0,-86.04167355,13.54166775
-9999.0,37.29166965,44.79167025
40.0,104.37500835,27.29166885
35.0,-63.12500505,56.45833785
36.0,-125.62501005,50.62500405
48.0,-0.208333350000004,48.54167055
28.0,-89.37500715,51.04167075
42.0,59.37500475,57.70833795
37.0,-128.12501025,59.79167145
51.0,-143.95834485,66.87500535
42.0,128.54167695,45.20833695
37.0,24.79166865,47.70833715
44.0,110.20834215,27.70833555
41.0,88.12500705,53.12500425
36.0,-94.37500755,31.04166915
36.0,-91.04167395,47.70833715
-9999.0,-43.12500345,61.04167155
36.0,-127.70834355,58.12500465
27.0,106.04167515,12.29166765
52.0,-96.04167435,38.12500305
49.0,28.95833565,49.79167065
-9999.0,108.54167535,-1.45833345
43.0,127.29167685,36.87500295
42.0,75.20833935,68.54167215
28.0,98.54167455,15.20833455
28.0,-93.12500745,48.12500385
42.0,-0.625000050000011,43.54167015
35.0,131.45834385,54.37500435
38.0,111.45834225,25.62500205
-9999.0,143.12501145,53.12500425
47.0,5.20833374999998,46.04167035
26.0,24.37500195,51.87500415
44.0,-113.54167575,43.54167015
33.0,133.12501065,55.62500445
35.0,108.95834205,25.20833535
50.0,-155.20834575,61.45833825
33.0,106.04167515,10.62500085
41.0,-22.70833515,71.45833905
39.0,124.79167665,53.54167095
35.0,6.87500054999998,48.12500385
30.0,-76.04167275,53.12500425
35.0,-8.54166735000001,42.29167005
38.0,-106.04167515,45.20833695
43.0,21.04166835,43.54167015
-9999.0,-1.45833345,59.79167145
36.0,8.95833404999999,40.20833655
39.0,-138.12501105,59.37500475
43.0,127.70834355,36.87500295
42.0,-123.12500985,53.12500425
-9999.0,129.79167705,30.20833575
-9999.0,139.37501115,35.20833615
39.0,128.12501025,49.79167065
38.0,23.12500185,49.79167065
34.0,123.95834325,54.79167105
38.0,17.70833475,64.37500515
46.0,-89.79167385,33.95833605
32.0,152.29167885,61.04167155
45.0,44.37500355,53.95833765
43.0,120.62500965,48.95833725
49.0,-159.37501275,66.87500535
-9999.0,112.70834235,3.54166694999999
42.0,174.79168065,63.12500505
48.0,-117.70834275,48.95833725
38.0,140.20834455,50.62500405
39.0,56.87500455,61.87500495
22.0,16.45833465,52.29167085
36.0,-108.12500865,42.70833675
-9999.0,-81.87500655,55.20833775
-9999.0,172.70834715,61.04167155
29.0,98.95834125,20.62500165
33.0,-70.20833895,-53.12500425
39.0,-143.95834485,60.20833815
41.0,-94.79167425,43.12500345
24.0,-97.70834115,24.37500195
-9999.0,-90.62500725,47.29167045
14.0,142.70834475,-37.29166965
38.0,29.37500235,48.54167055
23.0,102.29167485,3.12500025
-9999.0,148.12501185,59.37500475
37.0,-127.29167685,52.70833755
39.0,121.04167635,52.29167085
47.0,12.70833435,46.04167035
41.0,36.45833625,62.70833835
49.0,101.87500815,36.87500295
37.0,-81.04167315,46.87500375
37.0,-77.70833955,35.20833615
33.0,29.37500235,63.54167175
-9999.0,-1.45833345,60.62500485
-9999.0,-48.54167055,62.70833835
44.0,-121.04167635,51.45833745
44.0,50.62500405,65.20833855
33.0,-84.79167345,48.12500385
-9999.0,-10.20833415,53.12500425
35.0,-81.87500655,47.29167045
45.0,106.45834185,31.45833585
40.0,1.87500014999998,41.87500335
38.0,32.29166925,56.87500455
39.0,-3.54166695000001,41.87500335
46.0,69.79167225,67.70833875
39.0,-130.20834375,61.04167155
27.0,-90.20834055,49.37500395
45.0,127.70834355,45.20833695
38.0,159.37501275,53.54167095
33.0,93.12500745,21.87500175
42.0,110.20834215,29.79166905
45.0,-139.79167785,68.95833885
43.0,-150.20834535,63.54167175
34.0,-78.54167295,53.54167095
19.0,18.95833485,52.70833755
38.0,106.04167515,53.12500425
37.0,139.37501115,48.95833725
43.0,-154.37501235,57.29167125
36.0,21.87500175,37.29166965
36.0,-78.95833965,47.29167045
43.0,167.29168005,63.54167175
33.0,-92.29167405,48.54167055
-9999.0,-61.04167155,48.12500385
45.0,-93.54167415,34.37500275
33.0,-93.54167415,52.70833755
27.0,24.37500195,59.37500475
42.0,-72.29167245,-38.95833645
-9999.0,142.29167805,42.29167005
64.0,-92.29167405,38.54166975
24.0,117.29167605,4.79166705
36.0,-107.70834195,46.45833705
46.0,114.37500915,34.79166945
40.0,23.54166855,63.12500505
-9999.0,107.29167525,17.29166805
31.0,25.62500205,59.37500475
-9999.0,-163.12501305,63.12500505
-9999.0,-165.20834655,69.37500555
47.0,108.95834205,33.95833605
39.0,112.70834235,38.12500305
-9999.0,17.70833475,56.87500455
-9999.0,-85.62500685,45.20833695
23.0,22.70833515,52.70833755
45.0,-143.54167815,67.70833875
36.0,19.37500155,64.79167185
41.0,-122.29167645,53.54167095
41.0,23.12500185,39.37500315
44.0,38.95833645,57.70833795
38.0,124.79167665,50.62500405
27.0,-86.87500695,50.20833735
32.0,31.87500255,51.45833745
-9999.0,14.79166785,68.12500545
32.0,-67.70833875,54.37500435
37.0,16.04166795,63.95833845
45.0,-160.20834615,61.04167155
38.0,176.45834745,66.04167195
38.0,-154.37501235,70.62500565
15.0,152.29167885,-26.04166875
62.0,17.70833475,50.20833735
39.0,-98.12500785,35.20833615
-9999.0,118.54167615,2.70833354999999
32.0,-108.54167535,41.87500335
24.0,-102.29167485,18.54166815
44.0,31.87500255,53.54167095
44.0,-158.95834605,68.95833885
-9999.0,121.45834305,22.70833515
35.0,131.04167715,50.20833735
40.0,86.45834025,61.87500495
-9999.0,105.62500845,-6.87500055
48.0,39.79166985,53.95833765
38.0,28.54166895,68.54167215
23.0,-71.04167235,-39.79166985
38.0,-106.87500855,44.79167025
42.0,63.95833845,66.45833865
55.0,-156.87501255,64.37500515
-9999.0,11.87500095,56.45833785
28.0,117.70834275,2.70833354999999
21.0,-109.79167545,29.79166905
-9999.0,-4.79166705,53.54167095
45.0,49.79167065,66.87500535
41.0,-151.87501215,62.70833835
38.0,118.95834285,25.62500205
49.0,116.87500935,28.95833565
41.0,-123.95834325,58.12500465
26.0,-118.95834285,38.54166975
44.0,107.70834195,30.20833575
38.0,103.95834165,32.70833595
32.0,101.87500815,16.04166795
39.0,33.12500265,58.54167135
33.0,36.87500295,59.37500475
39.0,35.62500285,68.12500545
30.0,-91.04167395,44.79167025
49.0,-138.12501105,63.12500505
38.0,111.04167555,53.95833765
26.0,105.20834175,16.87500135
-9999.0,123.54167655,39.37500315
42.0,120.62500965,37.70833635
-9999.0,14.79166785,56.04167115
49.0,127.29167685,43.12500345
53.0,-81.45833985,40.62500325
32.0,15.62500125,58.95833805
56.0,-155.62501245,66.04167195
38.0,18.95833485,63.54167175
27.0,-74.37500595,50.20833735
47.0,5.20833374999998,46.45833705
29.0,-108.95834205,38.12500305
41.0,42.70833675,64.37500515
36.0,7.70833395,47.70833715
-9999.0,21.45833505,61.45833825
33.0,-98.54167455,31.45833585
30.0,32.29166925,58.12500465
-9999.0,-87.29167365,45.20833695
41.0,123.12500985,41.87500335
32.0,96.45834105,27.29166885
51.0,-111.04167555,43.12500345
36.0,148.54167855,65.62500525
45.0,-153.54167895,58.95833805
-9999.0,11.87500095,67.70833875
35.0,-81.04167315,53.12500425
31.0,97.29167445,21.87500175
42.0,120.62500965,44.37500355
41.0,132.70834395,48.95833725
-9999.0,0.625000049999983,53.54167095
33.0,-70.62500565,54.37500435
35.0,-72.70833915,50.20833735
65.0,2.29166684999998,49.79167065
47.0,109.37500875,28.95833565
22.0,22.29166845,57.29167125
43.0,108.95834205,37.29166965
37.0,-63.54167175,45.62500365
37.0,103.54167495,22.70833515
43.0,97.70834115,55.20833775
49.0,114.37500915,33.12500265
55.0,117.29167605,31.87500255
35.0,-0.208333350000004,38.54166975
44.0,125.20834335,43.95833685
44.0,-96.87500775,33.95833605
45.0,51.87500415,65.62500525
25.0,29.79166905,-29.79166905
37.0,-132.29167725,60.62500485
41.0,30.20833575,68.95833885
-9999.0,-141.04167795,69.79167225
-9999.0,26.87500215,37.29166965
41.0,11.45833425,47.70833715
36.0,-94.79167425,59.37500475
43.0,110.62500885,50.62500405
25.0,6.04166714999999,52.70833755
49.0,56.04167115,55.20833775
-9999.0,43.54167015,66.45833865
31.0,-66.04167195,52.70833755
39.0,38.95833645,61.87500495
38.0,-116.45834265,53.54167095
32.0,-71.04167235,46.87500375
-9999.0,-46.87500375,61.45833825
54.0,36.45833625,53.12500425
33.0,104.37500835,20.62500165
27.0,42.70833675,56.04167115
39.0,-4.37500035000002,42.70833675
39.0,33.12500265,67.29167205
38.0,142.29167805,43.12500345
28.0,-98.54167455,21.45833505
43.0,31.87500255,54.37500435
42.0,126.45834345,43.95833685
44.0,60.20833815,67.70833875
-9999.0,134.37501075,36.04166955
31.0,-67.70833875,50.62500405
26.0,-78.54167295,49.37500395
48.0,-155.62501245,66.45833865
37.0,-109.37500875,46.45833705
-9999.0,98.54167455,1.45833345
41.0,-139.79167785,64.79167185
54.0,-159.79167945,63.12500505
53.0,-140.20834455,63.95833845
30.0,-87.70834035,41.04166995
38.0,45.62500365,60.20833815
42.0,41.87500335,57.29167125
47.0,108.54167535,33.12500265
-9999.0,3.95833364999999,40.20833655
29.0,17.70833475,60.20833815
22.0,-108.54167535,28.12500225
24.0,-83.95834005,30.20833575
44.0,-119.37500955,48.95833725
25.0,-101.45834145,21.87500175
44.0,101.45834145,36.04166955
28.0,32.70833595,54.79167105
29.0,24.79166865,58.54167135
33.0,-81.45833985,47.70833715
44.0,175.62501405,66.04167195
-9999.0,-48.95833725,62.70833835
36.0,105.20834175,23.12500185
-9999.0,142.70834475,54.79167105
38.0,102.70834155,31.87500255
59.0,-83.95834005,38.95833645
26.0,23.95833525,56.87500455
44.0,-89.79167385,31.87500255
-9999.0,-58.54167135,48.95833725
44.0,31.04166915,36.87500295
13.0,151.45834545,-26.45833545
30.0,-123.12500985,41.04166995
35.0,-121.45834305,36.87500295
-9999.0,140.62501125,50.62500405
-9999.0,37.70833635,64.37500515
48.0,37.70833635,58.12500465
34.0,114.37500915,23.95833525
35.0,73.95833925,37.29166965
40.0,-73.54167255,41.45833665
28.0,99.37500795,19.37500155
32.0,-72.70833915,-50.62500405
42.0,45.20833695,57.70833795
24.0,100.62500805,4.37500034999999
