soiltype_mostprobable,x,y
6.0,-155.20834575,60.20833815
18.0,-92.29167405,30.20833575
8.0,169.37501355,62.29167165
6.0,-123.54167655,45.62500365
6.0,108.54167535,31.45833585
24.0,-106.45834185,26.04166875
255.0,-87.70834035,47.70833715
18.0,-90.62500725,41.45833665
255.0,-97.70834115,23.12500185
255.0,-43.54167015,60.20833815
255.0,6.04166714999999,60.20833815
23.0,166.45834665,61.04167155
0.0,111.87500895,27.70833555
18.0,-96.45834105,34.37500275
6.0,140.62501125,-37.29166965
1.0,68.95833885,58.54167135
6.0,-138.12501105,61.87500495
11.0,111.87500895,32.70833595
6.0,-138.12501105,60.62500485
16.0,-104.37500835,22.70833515
18.0,-87.70834035,36.87500295
23.0,-157.29167925,57.29167125
6.0,41.45833665,42.70833675
255.0,-105.62500845,21.04166835
26.0,140.62501125,-35.20833615
255.0,98.12500785,7.29166725
18.0,19.37500155,-33.54166935
1.0,33.95833605,61.04167155
23.0,58.95833805,60.62500485
255.0,17.70833475,61.87500495
8.0,58.95833805,62.70833835
23.0,-58.95833805,53.12500425
255.0,8.54166734999998,43.95833685
1.0,33.12500265,57.70833795
8.0,141.45834465,58.95833805
6.0,98.95834125,24.79166865
255.0,-53.54167095,46.87500375
20.0,37.70833635,52.70833755
18.0,-97.70834115,17.29166805
255.0,12.29166765,56.45833785
20.0,128.54167695,50.62500405
1.0,43.95833685,61.87500495
255.0,-3.54166695000001,49.37500395
15.0,110.62500885,48.54167055
18.0,129.79167705,48.95833725
18.0,99.37500795,27.29166885
6.0,106.04167515,31.87500255
2.0,-81.04167315,37.29166965
6.0,-132.29167725,61.87500495
23.0,6.04166714999999,58.95833805
23.0,-73.95833925,44.37500355
1.0,28.54166895,54.79167105
23.0,30.20833575,64.37500515
6.0,11.45833425,45.62500365
23.0,27.70833555,63.54167175
6.0,111.87500895,33.95833605
14.0,51.04167075,67.70833875
15.0,-117.29167605,47.70833715
11.0,12.70833435,54.37500435
6.0,22.70833515,60.62500485
6.0,-156.45834585,69.37500555
6.0,137.29167765,51.04167075
6.0,94.79167425,54.79167105
6.0,25.20833535,62.70833835
