ISRICSOILGRIDS_new_average_nitrogen_reduced,x,y
161.0,13.12500105,41.45833665
154.0,-85.20834015,46.45833705
364.0,146.45834505,61.87500495
-9999.0,-137.29167765,58.95833805
291.0,39.37500315,64.37500515
302.0,170.20834695,66.87500535
166.0,-88.54167375,40.20833655
73.0,-91.87500735,34.79166945
1130.0,-13.95833445,65.20833855
121.0,31.45833585,-27.29166885
167.0,-113.95834245,51.87500415
181.0,17.70833475,43.12500345
399.0,-146.87501175,66.87500535
259.0,99.37500795,32.29166925
120.0,-81.45833985,37.29166965
114.0,-92.70834075,46.45833705
328.0,-123.54167655,47.70833715
96.0,116.04167595,24.37500195
407.0,-156.45834585,60.20833815
228.0,95.20834095,29.79166905
370.0,133.95834405,53.95833765
181.0,-79.79167305,33.12500265
584.0,-98.12500785,50.62500405
283.0,-123.54167655,40.62500325
528.0,-155.20834575,66.45833865
-9999.0,-165.20834655,61.04167155
342.0,-73.12500585,-39.37500315
210.0,23.54166855,51.04167075
182.0,112.70834235,51.87500415
-9999.0,56.04167115,58.54167135
-9999.0,-127.70834355,54.37500435
-9999.0,120.62500965,38.95833645
-9999.0,110.62500885,1.87500014999999
185.0,-76.45833945,36.04166955
408.0,38.95833645,53.95833765
301.0,125.62501005,49.37500395
246.0,56.45833785,54.79167105
112.0,141.87501135,-36.87500295
140.0,-6.45833385,33.95833605
466.0,137.29167765,47.29167045
260.0,-115.20834255,50.62500405
1020.0,-88.95834045,56.04167115
389.0,36.04166955,54.37500435
195.0,103.95834165,23.95833525
-9999.0,111.04167555,20.20833495
235.0,-77.29167285,34.79166945
-9999.0,-33.95833605,66.45833865
-9999.0,-88.54167375,29.37500235
-9999.0,0.625000049999983,53.12500425
-9999.0,-53.12500425,48.95833725
-9999.0,10.62500085,57.70833795
156.0,101.45834145,47.70833715
162.0,20.62500165,40.20833655
-9999.0,33.12500265,35.62500285
110.0,-99.37500795,24.79166865
49.0,135.20834415,-14.79166785
77.0,-102.29167485,26.87500215
205.0,110.20834215,26.87500215
301.0,-3.54166695000001,50.62500405
143.0,26.87500215,-32.29166925
229.0,107.29167525,33.95833605
337.0,38.54166975,50.62500405
351.0,-95.20834095,38.12500305
-9999.0,-87.70834035,42.70833675
160.0,105.62500845,27.70833555
-9999.0,-89.79167385,54.37500435
751.0,-159.79167945,70.20833895
1271.0,-80.62500645,26.04166875
73.0,-92.29167405,31.45833585
214.0,120.62500965,46.45833705
216.0,123.95834325,53.95833765
849.0,-164.37501315,62.29167165
163.0,7.29166724999999,47.70833715
209.0,100.20834135,25.20833535
251.0,-96.87500775,18.95833485
-9999.0,-63.12500505,48.95833725
-9999.0,19.79166825,70.62500565
237.0,-73.12500585,43.54167015
-9999.0,73.12500585,37.70833635
170.0,104.79167505,11.45833425
318.0,24.79166865,66.04167195
326.0,153.95834565,60.20833815
464.0,-88.12500705,52.29167085
83.0,-108.95834205,31.87500255
961.0,6.45833385,61.45833825
147.0,15.20833455,48.95833725
120.0,-5.20833375000001,38.95833645
294.0,74.79167265,65.20833855
220.0,45.62500365,53.54167095
232.0,-78.54167295,46.45833705
624.0,28.54166895,70.20833895
128.0,108.95834205,13.95833445
-9999.0,15.62500125,42.70833675
398.0,-145.20834495,66.87500535
212.0,117.29167605,51.87500415
205.0,-85.20834015,48.12500385
153.0,118.12500945,29.79166905
711.0,-163.95834645,68.54167215
966.0,24.37500195,56.87500455
-9999.0,132.29167725,32.29166925
133.0,126.04167675,44.37500355
115.0,117.29167605,26.04166875
176.0,105.62500845,26.04166875
190.0,103.95834165,25.20833535
440.0,153.54167895,59.79167145
154.0,21.87500175,55.20833775
302.0,86.04167355,51.04167075
276.0,22.29166845,63.12500505
137.0,-115.20834255,54.37500435
380.0,65.20833855,57.29167125
-9999.0,-58.95833805,47.29167045
357.0,156.87501255,57.70833795
-9999.0,139.37501115,47.70833715
286.0,-6.45833385,43.12500345
135.0,98.12500785,20.62500165
-9999.0,-151.04167875,62.29167165
169.0,110.62500885,28.12500225
467.0,13.54166775,63.12500505
-9999.0,-90.62500725,46.87500375
159.0,16.45833465,39.79166985
163.0,15.20833455,59.37500475
187.0,-121.87500975,46.04167035
340.0,69.79167225,61.45833825
-9999.0,-48.54167055,61.04167155
170.0,100.20834135,26.45833545
55.0,-85.20834015,33.12500265
476.0,1.04166674999999,42.70833675
288.0,18.54166815,43.95833685
-9999.0,3.12500025,39.79166985
200.0,121.45834305,48.54167055
395.0,-157.29167925,62.70833835
-9999.0,156.04167915,51.45833745
483.0,40.62500325,54.37500435
502.0,153.95834565,59.79167145
-9999.0,32.70833595,60.62500485
425.0,9.79166744999998,46.87500375
183.0,21.45833505,40.62500325
201.0,-127.29167685,58.95833805
247.0,12.70833435,58.12500465
210.0,86.04167355,28.54166895
-9999.0,128.95834365,33.95833605
-9999.0,28.12500225,41.04166995
805.0,-147.70834515,69.37500555
358.0,36.04166955,66.87500535
136.0,8.12500064999998,44.79167025
262.0,-84.79167345,41.04166995
327.0,130.20834375,44.79167025
197.0,29.79166905,41.04166995
190.0,29.79166905,50.62500405
753.0,-156.45834585,69.79167225
283.0,51.04167075,65.20833855
-9999.0,-81.87500655,55.20833775
264.0,10.20833415,48.12500385
-9999.0,115.20834255,-34.37500275
349.0,-132.29167725,58.54167135
254.0,-73.95833925,46.04167035
-9999.0,133.95834405,-33.12500265
341.0,27.29166885,66.45833865
-9999.0,111.04167555,19.37500155
198.0,-81.45833985,41.45833665
323.0,97.70834115,28.54166895
213.0,5.62500044999999,48.12500385
-9999.0,4.37500034999999,37.29166965
357.0,136.45834425,50.62500405
94.0,118.95834285,28.95833565
91.0,104.79167505,36.45833625
142.0,-102.29167485,21.45833505
1218.0,-18.95833485,63.54167175
448.0,-73.95833925,51.87500415
499.0,-81.45833985,50.62500405
77.0,136.45834425,-32.70833595
692.0,-173.54168055,64.37500515
682.0,-161.45834625,65.20833855
164.0,112.29167565,23.54166855
152.0,-95.62500765,38.95833645
234.0,29.37500235,65.62500525
457.0,-91.04167395,15.62500125
-9999.0,135.62501085,35.62500285
379.0,113.12500905,0.208333350000004
610.0,-86.45834025,51.45833745
402.0,41.45833665,55.20833775
322.0,31.04166915,58.12500465
542.0,-88.12500705,53.12500425
73.0,-88.54167375,33.12500265
370.0,145.62501165,60.20833815
251.0,27.70833555,62.29167165
271.0,-66.87500535,47.70833715
310.0,128.12501025,54.37500435
102.0,110.20834215,22.29166845
396.0,28.54166895,68.95833885
243.0,-86.04167355,49.79167065
98.0,114.37500915,29.79166905
222.0,-117.29167605,52.70833755
294.0,27.70833555,67.70833875
61.0,-110.62500885,32.70833595
295.0,-58.12500465,52.29167085
-9999.0,14.37500115,54.79167105
-9999.0,119.37500955,5.20833374999999
71.0,118.12500945,40.20833655
109.0,-93.95834085,45.62500365
263.0,49.37500395,54.79167105
141.0,100.62500805,18.95833485
211.0,-113.95834245,49.79167065
-9999.0,-67.29167205,44.37500355
279.0,-78.54167295,47.70833715
376.0,47.29167045,58.12500465
-9999.0,137.29167765,37.29166965
357.0,33.12500265,48.54167055
421.0,93.12500745,23.95833525
-9999.0,18.12500145,40.62500325
269.0,60.62500485,58.95833805
236.0,15.20833455,45.62500365
347.0,101.04167475,29.79166905
-9999.0,-68.12500545,43.95833685
166.0,99.37500795,20.62500165
82.0,-81.87500655,35.20833615
332.0,-67.29167205,50.20833735
292.0,-106.04167515,54.79167105
-9999.0,121.87500975,25.20833535
607.0,-68.95833885,-53.95833765
262.0,-96.04167435,44.37500355
478.0,24.37500195,66.04167195
77.0,119.37500955,42.29167005
222.0,126.87501015,51.45833745
394.0,98.54167455,51.45833745
530.0,-157.29167925,58.95833805
125.0,99.79167465,18.12500145
-9999.0,-48.12500385,63.54167175
334.0,15.62500125,57.29167125
176.0,-106.04167515,40.20833655
100.0,101.04167475,14.37500115
248.0,-0.625000050000011,47.29167045
295.0,99.79167465,32.70833595
510.0,-147.29167845,68.54167215
-9999.0,-15.62500125,65.20833855
90.0,106.87500855,34.79166945
140.0,3.95833364999999,46.45833705
91.0,-90.20834055,35.20833615
319.0,-123.95834325,55.62500445
191.0,-85.20834015,48.95833725
235.0,28.95833565,61.87500495
216.0,26.45833545,46.04167035
-9999.0,-86.45834025,47.29167045
-9999.0,114.37500915,5.20833374999999
173.0,-85.62500685,48.12500385
119.0,-86.04167355,37.29166965
211.0,33.12500265,41.45833665
-9999.0,-143.54167815,70.62500565
-9999.0,71.04167235,66.45833865
100.0,17.29166805,51.87500415
347.0,121.45834305,54.37500435
101.0,108.12500865,24.79166865
83.0,117.29167605,40.20833655
-9999.0,11.04166755,57.70833795
315.0,74.79167265,68.12500545
178.0,19.37500155,47.70833715
108.0,-108.54167535,33.54166935
258.0,-67.29167205,46.04167035
427.0,33.95833605,54.37500435
270.0,-116.87500935,52.29167085
-9999.0,141.45834465,51.87500415
144.0,-93.12500745,47.29167045
-9999.0,132.29167725,35.20833615
436.0,-71.45833905,53.12500425
280.0,-137.70834435,65.20833855
-9999.0,-72.70833915,-42.29167005
-9999.0,8.95833404999999,41.45833665
-9999.0,112.29167565,3.12500025
215.0,-121.04167635,46.45833705
139.0,-120.20834295,39.79166985
503.0,-129.37501035,55.62500445
75.0,119.37500955,-34.37500275
104.0,111.45834225,30.20833575
257.0,-123.54167655,56.45833785
103.0,152.29167885,-26.04166875
-9999.0,141.45834465,58.54167135
321.0,33.54166935,60.62500485
210.0,-122.29167645,57.70833795
170.0,5.20833374999998,43.95833685
689.0,-73.95833925,-42.29167005
291.0,171.45834705,66.45833865
247.0,-91.87500735,49.79167065
-9999.0,-161.87501295,61.04167155
-9999.0,27.29166885,40.62500325
234.0,129.37501035,43.12500345
619.0,143.12501145,49.79167065
-9999.0,16.87500135,58.54167135
433.0,-141.87501135,69.37500555
183.0,126.04167675,39.79166985
84.0,-115.20834255,41.45833665
260.0,-88.12500705,51.04167075
486.0,27.29166885,70.20833895
197.0,41.04166995,44.37500355
246.0,46.45833705,53.95833765
67.0,121.45834305,36.87500295
160.0,110.62500885,22.29166845
-9999.0,136.87501095,-11.87500095
296.0,-120.20834295,54.37500435
-9999.0,-98.54167455,23.95833525
227.0,-82.29167325,41.04166995
256.0,132.29167725,43.54167015
199.0,-73.12500585,42.70833675
143.0,102.29167485,22.70833515
-9999.0,35.20833615,64.79167185
-9999.0,117.29167605,-0.625000049999997
151.0,107.70834195,27.29166885
218.0,43.12500345,59.79167145
-9999.0,-158.95834605,59.79167145
323.0,35.62500285,58.54167135
203.0,18.12500145,44.79167025
415.0,36.45833625,56.45833785
-9999.0,18.12500145,56.87500455
350.0,-121.87500975,54.37500435
376.0,-141.04167795,65.62500525
437.0,34.79166945,64.37500515
157.0,27.70833555,41.87500335
206.0,51.87500415,58.95833805
656.0,-23.12500185,71.04167235
163.0,-93.12500745,48.54167055
-9999.0,-95.20834095,28.54166895
-9999.0,106.45834185,18.12500145
142.0,31.04166915,36.87500295
-9999.0,-116.87500935,31.87500255
359.0,38.54166975,54.37500435
346.0,176.04168075,65.20833855
252.0,-7.29166725000002,42.29167005
192.0,100.62500805,23.12500185
-9999.0,-158.54167935,58.54167135
245.0,46.87500375,53.95833765
-9999.0,-75.20833935,50.20833735
272.0,42.70833675,52.70833755
263.0,129.37501035,53.54167095
519.0,139.37501115,58.95833805
-9999.0,-65.20833855,62.70833835
96.0,108.12500865,11.04166755
338.0,-58.95833805,54.37500435
596.0,36.87500295,56.87500455
205.0,130.20834375,43.95833685
226.0,-122.70834315,53.12500425
204.0,43.95833685,52.29167085
-9999.0,11.87500095,66.87500535
240.0,27.29166885,62.29167165
485.0,-89.79167385,52.70833755
209.0,-111.45834225,38.12500305
294.0,50.62500405,61.45833825
349.0,-78.12500625,33.95833605
-9999.0,-14.37500115,65.62500525
135.0,-0.625000050000011,41.87500335
277.0,-141.87501135,63.95833845
85.0,-96.04167435,29.37500235
111.0,0.208333349999975,41.45833665
364.0,-6.87500055000001,43.54167015
-9999.0,-128.12501025,50.20833735
407.0,147.29167845,62.70833835
240.0,104.37500835,34.37500275
174.0,96.04167435,20.20833495
322.0,104.37500835,18.12500145
154.0,107.29167525,26.87500215
311.0,-152.70834555,65.62500525
94.0,112.70834235,31.45833585
240.0,-56.87500455,48.95833725
180.0,-66.87500535,46.04167035
-9999.0,100.20834135,4.37500034999999
358.0,12.70833435,61.87500495
287.0,101.45834145,4.79166705
153.0,1.04166674999999,43.95833685
93.0,114.37500915,31.45833585
46.0,-84.79167345,32.29166925
232.0,52.70833755,55.20833775
231.0,110.20834215,30.20833575
191.0,-74.79167265,42.70833675
208.0,-73.12500585,44.79167025
59.0,-84.37500675,33.12500265
130.0,125.20834335,43.54167015
456.0,51.04167075,67.29167205
405.0,97.29167445,50.20833735
208.0,120.20834295,46.45833705
432.0,21.87500175,61.45833825
395.0,-80.62500645,49.79167065
142.0,111.87500895,23.54166855
285.0,-7.70833395000002,43.12500345
253.0,99.79167465,54.79167105
478.0,140.62501125,59.37500475
357.0,87.29167365,51.87500415
503.0,70.20833895,68.54167215
260.0,134.37501075,44.79167025
219.0,42.29167005,58.12500465
-9999.0,-152.70834555,57.29167125
374.0,-78.12500625,45.20833695
-9999.0,139.37501115,33.95833605
369.0,15.20833455,63.95833845
403.0,16.04166795,66.04167195
188.0,97.29167445,22.70833515
672.0,-156.04167915,66.87500535
238.0,70.20833895,61.45833825
601.0,22.70833515,53.54167095
-9999.0,100.20834135,12.70833435
-9999.0,-65.62500525,-54.37500435
327.0,-67.29167205,52.29167085
365.0,133.12501065,43.95833685
394.0,50.62500405,66.45833865
-9999.0,140.62501125,36.45833625
267.0,-121.04167635,54.79167105
151.0,-106.04167515,26.87500215
283.0,99.37500795,27.70833555
