"variable","percent.contribution","permutation.importance"
"bio16",12.9045,7.644
"bio17",9.0583,17.5598
"bio2",0.002,0
"bio4",45.7857,3.8102
"bio8",15.6744,44.5827
"nitrogen",7.2639,17.1554
"ruggedness",2.1048,1.1266
"sand",7.2064,8.1212
