"settings","features","rm","train.AUC","avg.test.AUC","var.test.AUC","avg.diff.AUC","var.diff.AUC","avg.test.orMTP","var.test.orMTP","avg.test.or10pct","var.test.or10pct","AICc","delta.AICc","w.AIC","parameters"
"LQ_0.5","LQ",0.5,0.8868,0.819808112754952,0.0344294721456531,0.0945766359760103,0.0294634113232096,0.0394736842105263,0.00253924284395198,0.263157894736842,0.097876269621422,1234.20614289476,0,0.977223628283754,12
