"variable","percent.contribution","permutation.importance"
"bio14",2.8437,13.1992
"bio15",15.6305,40.873
"bio2",3.5234,0
"ruggedness",32.0833,21.4569
"sand",1.2272,6.2264
"soc",44.6918,18.2445
