"variable","percent.contribution","permutation.importance"
"bio14",72.8553,31.5358
"bio15",23.0749,62.0963
"bio17",0,0
"bio4",3.805,6.1288
"bio6",0.0018,0.0797
"bio8",0,0
"nitrogen",0,0
"ruggedness",0.263,0.1594
"sand",0,0
"soc",0,0
