"variable","percent.contribution","permutation.importance"
"bio12",13.092,8.7726
"bio15",10.6876,5.9501
"bio17",9.8651,5.7777
"bio2",9.4137,5.9439
"bio4",31.8216,42.6139
"bio9",25.1199,30.9419
