"variable","percent.contribution","permutation.importance"
"bio12",23.4714,46.1728
"bio14",10.3624,0.892
"bio2",4.7416,6.6405
"bio4",45.5358,15.3595
"bio8",7.021,19.5258
"bio9",3.5427,4.5473
"ruggedness",3.8628,3.2473
"sand",1.4625,3.6148
