"variable","percent.contribution","permutation.importance"
"bio13",5.5818,0.4994
"bio17",14.4089,49.5249
"bio2",6.7978,12.0147
"bio5",15.2196,4.0835
"bio8",24.3071,2.7534
"bio9",4.0356,8.1613
"elevation",0.0938,0.3491
"nitrogen",0.0285,0
"ruggedness",3.0579,0.0389
"sand",23.7954,18.7823
"soc",2.6737,3.7926
