"variable","percent.contribution","permutation.importance"
"bio12",4.8071,4.6811
"bio13",3.5577,0.059
"bio2",50.2706,35.3641
"bio4",0.0062,2.4355
"bio8",0.9983,2.6142
"elevation",25.4295,19.8786
"nitrogen",3.7491,0
"ruggedness",6.8291,9.8605
"sand",4.3524,25.107
