"variable","percent.contribution","permutation.importance"
"bio12",6.8591,4.8455
"bio17",0,0
"bio5",66.0066,84.4574
"bio8",13.52,5.4086
"bio9",0,0
"elevation",0,0
"nitrogen",0,0
"ruggedness",13.6143,5.2886
"sand",0,0
