"variable","percent.contribution","permutation.importance"
"bio13",2.2692,0.6982
"bio15",35.0092,35.7137
"bio2",5.4251,9.4915
"bio9",1.6309,0.5459
"elevation",2.2818,10.4311
"nitrogen",33.9873,27.1026
"ruggedness",3.7556,8.541
"sand",15.641,7.4761
