"variable","percent.contribution","permutation.importance"
"bio13",2.7414,0
"bio15",34.8237,29.5131
"bio2",7.1225,4.625
"bio8",0.5645,2.3275
"nitrogen",8.2578,30.9958
"ruggedness",20.5523,20.4635
"sand",19.3277,4.2877
"soc",6.6101,7.7874
