"variable","percent.contribution","permutation.importance"
"bio15",0,0
"bio16",0.3627,2.2413
"bio2",0.6107,4.8045
"bio4",58.2757,36.3011
"bio6",39.6788,56.2895
"ruggedness",1.0721,0.3636
"sand",0,0
"soc",0,0
