"variable","percent.contribution","permutation.importance"
"bio13",0.0245,0.3999
"bio14",0.2565,0.8332
"bio2",0,0
"bio8",3.4285,1.0051
"bio9",1.6355,0.1358
"elevation",82.6608,89.7675
"nitrogen",0.3951,2.1175
"ruggedness",5.9462,3.9242
"sand",5.653,1.8168
