"variable","percent.contribution","permutation.importance"
"bio13",24.4981,27.2317
"bio15",37.62,23.7063
"bio2",0.0292,0.3949
"bio8",8.6357,6.1686
"bio9",1.1028,2.7497
"nitrogen",0.1278,0.0252
"ruggedness",24.734,37.9201
"sand",3.2523,1.8035
