"variable","percent.contribution","permutation.importance"
"bio14",20.0944,37.4806
"bio2",71.9645,62.5194
"bio4",7.9411,0
"bio8",0,0
"bio9",0,0
"nitrogen",0,0
"ruggedness",0,0
"sand",0,0
"soc",0,0
