"variable","percent.contribution","permutation.importance"
"bio13",0.7496,1.8115
"bio17",6.603,7.2743
"bio2",0.4649,0.7623
"bio4",14.9325,9.5445
"bio8",69.9575,73.2304
"nitrogen",3.8713,3.4086
"ruggedness",3.4213,3.9684
"sand",0,0
"soc",0,0
