"variable","percent.contribution","permutation.importance"
"bio13",5.4068,7.9341
"bio14",3.4175,4.8708
"bio15",16.6581,24.7013
"bio2",5.6931,3.4517
"bio6",65.7154,54.4185
"nitrogen",1.9519,0.3911
"ruggedness",0.3802,4.0964
"sand",0.103,0
"soc",0.6739,0.1363
