"variable","percent.contribution","permutation.importance"
"bio14",28.3374,20.9889
"bio4",13.702,8.9787
"elevation",13.8733,20.9712
"nitrogen",11.2877,49.0612
"ruggedness",32.7997,0
"sand",0,0
