"variable","percent.contribution","permutation.importance"
"bio13",10.481,2.4066
"bio14",13.5315,7.1248
"bio2",8.223,13.8028
"bio4",32.5683,49.3953
"nitrogen",0.6832,0.4345
"ruggedness",16.6144,3.485
"sand",12.619,18.8175
"soc",5.2798,4.5335
