"variable","percent.contribution","permutation.importance"
"bio15",14.9082,28.4723
"bio2",12.9192,6.8679
"bio4",21.3848,11.9445
"bio6",2.6954,0.8988
"bio9",8.3557,9.0523
"nitrogen",3.8799,2.4365
"ruggedness",21.8689,20.1904
"sand",13.9879,20.1372
