"settings","features","rm","train.AUC","avg.test.AUC","var.test.AUC","avg.diff.AUC","var.diff.AUC","avg.test.orMTP","var.test.orMTP","avg.test.or10pct","var.test.or10pct","AICc","delta.AICc","w.AIC","parameters"
"LQHPT_3","LQHPT",3,0.8211,0.790767269736842,0.0037450095591943,0.0411620746370236,0.00683899903258181,0.0394736842105263,0.00253924284395198,0.116447368421053,0.00604051246537396,1617.00123721927,0,0.379170079274975,10
