"variable","percent.contribution","permutation.importance"
"bio13",1.5379,3.501
"bio15",0,0
"bio2",3.6085,12.5882
"bio4",1.3955,3.1758
"bio6",91.8851,75.6553
"ruggedness",1.2607,1.6524
"sand",0.1686,1.645
"soc",0.1437,1.7823
