"variable","percent.contribution","permutation.importance"
"bio12",3.3556,7.5709
"bio15",41.5081,42.5573
"bio2",3.5174,7.0434
"bio4",33.0007,19.7855
"nitrogen",13.6157,4.824
"ruggedness",1.3635,3.8683
"sand",3.6389,14.3506
"soc",0,0
