"variable","percent.contribution","permutation.importance"
"bio12",16.8272,29.2768
"bio14",3.6384,4.3399
"bio15",14.2534,13.4539
"bio2",0.4468,2.8193
"bio4",0.3544,0
"elevation",24.6769,49.6304
"ruggedness",39.8028,0.4797
"sand",0,0
