"variable","percent.contribution","permutation.importance"
"bio14",0,0
"bio15",17.3275,23.3613
"bio2",26.3149,22.8308
"bio8",0,0
"bio9",3.0011,1.2241
"elevation",0,0
"ruggedness",48.8781,48.1084
"sand",4.4783,4.4754
"soc",0,0
