"variable","percent.contribution","permutation.importance"
"bio12",6.3482,15.4183
"bio15",5.6933,2.2737
"bio2",13.1078,18.9158
"bio4",34.0439,18.9486
"bio8",23.2647,25.9045
"ruggedness",2.6543,2.0144
"sand",12.2833,12.1271
"soc",2.6044,4.3975
