"variable","percent.contribution","permutation.importance"
"bio13",7.3919,12.5976
"bio15",7.1737,6.6484
"bio2",62.1723,13.9628
"bio4",12.2563,22.7723
"nitrogen",5.6763,28.5621
"ruggedness",2.6762,10.7975
"sand",1.0143,4.6593
"soc",1.639,0
