"variable","percent.contribution","permutation.importance"
"bio15",1.6351,11.6973
"bio2",4.9426,3.9321
"bio8",12.5334,5.5771
"bio9",5.2418,0.9711
"elevation",28.7055,48.0537
"nitrogen",28.483,23.0419
"ruggedness",8.1658,2.628
"sand",2.7943,2.4179
"soc",7.4985,1.6807
