"variable","percent.contribution","permutation.importance"
"bio13",0.4806,5.7997
"bio14",70.3823,49.5891
"bio2",7.8114,6.61
"bio6",7.8795,25.929
"bio8",4.3731,1.091
"nitrogen",1.2179,0.886
"ruggedness",6.1439,7.5627
"sand",1.4742,0.5781
"soc",0.237,1.9543
