"variable","percent.contribution","permutation.importance"
"bio14",1.3015,1.9064
"bio15",16.853,25.9479
"bio4",15.1187,2.8871
"bio6",4.8689,6.6344
"nitrogen",0.1917,0.6927
"ruggedness",39.1481,9.8656
"sand",16.22,21.334
"soc",6.2981,30.7319
