"variable","percent.contribution","permutation.importance"
"bio13",1.756,6.4553
"bio14",2.4053,1.3288
"bio2",12.5805,1.5037
"bio4",1.629,1.4485
"bio6",70.5934,63.4225
"nitrogen",1.5409,2.607
"ruggedness",1.5741,0.0106
"sand",2.5225,7.1126
"soc",5.3985,16.1111
