ISRICSOILGRIDS_new_average_bulkdensity_reduced,x,y
-9999.0,77.70833955,68.54167215
1125.0,78.54167295,68.54167215
1133.0,78.95833965,68.54167215
1117.0,80.62500645,68.54167215
1319.0,156.04167915,68.54167215
1257.0,157.29167925,68.54167215
1065.0,171.45834705,68.54167215
964.0,172.29168045,68.54167215
995.0,172.70834715,68.54167215
981.0,173.12501385,68.54167215
1026.0,173.54168055,68.54167215
1014.0,173.95834725,68.54167215
1111.0,174.79168065,68.54167215
-9999.0,-166.04167995,68.12500545
925.0,-165.62501325,68.12500545
883.0,-165.20834655,68.12500545
917.0,-164.79167985,68.12500545
931.0,-164.37501315,68.12500545
907.0,-163.95834645,68.12500545
936.0,-163.54167975,68.12500545
937.0,-163.12501305,68.12500545
1000.0,-162.70834635,68.12500545
894.0,-162.29167965,68.12500545
968.0,-161.87501295,68.12500545
917.0,-161.45834625,68.12500545
948.0,-161.04167955,68.12500545
1068.0,-160.62501285,68.12500545
982.0,-159.79167945,68.12500545
945.0,-159.37501275,68.12500545
947.0,-158.95834605,68.12500545
973.0,-158.54167935,68.12500545
918.0,-158.12501265,68.12500545
1000.0,-157.70834595,68.12500545
867.0,-157.29167925,68.12500545
966.0,-156.87501255,68.12500545
832.0,-156.45834585,68.12500545
942.0,-156.04167915,68.12500545
958.0,-155.62501245,68.12500545
1128.0,-155.20834575,68.12500545
1011.0,-154.79167905,68.12500545
940.0,-154.37501235,68.12500545
974.0,-153.95834565,68.12500545
1024.0,-153.54167895,68.12500545
962.0,-153.12501225,68.12500545
1028.0,-152.70834555,68.12500545
1090.0,-151.87501215,68.12500545
969.0,-151.45834545,68.12500545
1030.0,-151.04167875,68.12500545
1052.0,-150.62501205,68.12500545
1008.0,-149.79167865,68.12500545
1069.0,-149.37501195,68.12500545
1037.0,-148.95834525,68.12500545
1169.0,-148.54167855,68.12500545
964.0,-147.70834515,68.12500545
977.0,-147.29167845,68.12500545
944.0,-146.87501175,68.12500545
963.0,-145.62501165,68.12500545
972.0,-145.20834495,68.12500545
948.0,-144.79167825,68.12500545
887.0,-143.95834485,68.12500545
925.0,-143.54167815,68.12500545
968.0,-143.12501145,68.12500545
1023.0,-141.87501135,68.12500545
955.0,-141.45834465,68.12500545
1048.0,-141.04167795,68.12500545
1177.0,-140.20834455,68.12500545
1174.0,-139.79167785,68.12500545
1093.0,-139.37501115,68.12500545
1063.0,-138.95834445,68.12500545
1014.0,-138.54167775,68.12500545
996.0,-138.12501105,68.12500545
973.0,-137.70834435,68.12500545
856.0,-137.29167765,68.12500545
1009.0,-136.87501095,68.12500545
1010.0,-136.45834425,68.12500545
1082.0,-133.95834405,68.12500545
1105.0,-133.54167735,68.12500545
-9999.0,-63.95833845,68.12500545
904.0,-31.45833585,68.12500545
1041.0,-30.62500245,68.12500545
923.0,-30.20833575,68.12500545
-9999.0,-29.37500235,68.12500545
-9999.0,-28.95833565,68.12500545
-9999.0,12.70833435,68.12500545
-9999.0,13.12500105,68.12500545
945.0,13.54166775,68.12500545
-9999.0,13.95833445,68.12500545
-9999.0,14.37500115,68.12500545
-9999.0,14.79166785,68.12500545
-9999.0,15.20833455,68.12500545
964.0,15.62500125,68.12500545
947.0,16.04166795,68.12500545
839.0,16.45833465,68.12500545
909.0,16.87500135,68.12500545
958.0,17.29166805,68.12500545
998.0,17.70833475,68.12500545
994.0,18.12500145,68.12500545
1009.0,18.95833485,68.12500545
1002.0,19.37500155,68.12500545
926.0,19.79166825,68.12500545
913.0,20.62500165,68.12500545
932.0,21.45833505,68.12500545
939.0,21.87500175,68.12500545
958.0,22.70833515,68.12500545
1005.0,23.12500185,68.12500545
978.0,23.54166855,68.12500545
1008.0,23.95833525,68.12500545
994.0,24.37500195,68.12500545
1024.0,24.79166865,68.12500545
1013.0,25.20833535,68.12500545
985.0,25.62500205,68.12500545
-9999.0,26.45833545,68.12500545
1024.0,26.87500215,68.12500545
949.0,27.70833555,68.12500545
1010.0,28.12500225,68.12500545
992.0,28.54166895,68.12500545
1001.0,28.95833565,68.12500545
1028.0,29.37500235,68.12500545
1044.0,29.79166905,68.12500545
980.0,30.20833575,68.12500545
1025.0,30.62500245,68.12500545
926.0,31.04166915,68.12500545
1037.0,31.45833585,68.12500545
983.0,31.87500255,68.12500545
915.0,32.29166925,68.12500545
1018.0,32.70833595,68.12500545
1031.0,33.12500265,68.12500545
945.0,33.54166935,68.12500545
976.0,33.95833605,68.12500545
989.0,34.37500275,68.12500545
1014.0,35.20833615,68.12500545
997.0,35.62500285,68.12500545
1030.0,36.04166955,68.12500545
1043.0,36.45833625,68.12500545
999.0,37.70833635,68.12500545
1034.0,38.12500305,68.12500545
1085.0,38.95833645,68.12500545
-9999.0,39.37500315,68.12500545
-9999.0,40.20833655,68.12500545
-9999.0,40.62500325,68.12500545
-9999.0,43.95833685,68.12500545
980.0,44.37500355,68.12500545
1007.0,45.20833695,68.12500545
990.0,45.62500365,68.12500545
969.0,46.45833705,68.12500545
-9999.0,48.95833725,68.12500545
-9999.0,49.37500395,68.12500545
-9999.0,49.79167065,68.12500545
991.0,50.62500405,68.12500545
984.0,51.04167075,68.12500545
1025.0,51.87500415,68.12500545
995.0,52.70833755,68.12500545
