aridity_index_UNEP,x,y
-9999.0,14.79166785,69.37500555
-9999.0,14.79166785,68.95833885
0.7778787612915039,-137.70834435,67.70833875
0.7733752727508545,-135.20834415,67.70833875
0.6431987881660461,-133.54167735,67.29167205
0.755573570728302,-159.79167945,66.87500535
0.6271713972091675,-132.70834395,66.87500535
2.8562660217285156,14.79166785,66.87500535
0.7910634875297546,-155.20834575,66.04167195
3.736304521560669,-36.87500295,66.04167195
1.3526716232299805,26.04166875,66.04167195
0.7744455933570862,-156.04167915,65.62500525
0.762840747833252,-157.70834595,64.79167185
0.807453453540802,-156.04167915,64.79167185
0.6999349594116211,-138.95834445,64.37500515
-9999.0,10.20833415,64.37500515
1.8854070901870728,13.54166775,64.37500515
0.8657523989677429,-158.54167935,63.54167175
-9999.0,7.70833395,63.54167175
1.8638405799865723,12.70833435,63.54167175
1.4608407020568848,13.54166775,63.54167175
0.8992016911506653,-158.95834605,63.12500505
0.9225927591323853,-157.70834595,63.12500505
1.093192458152771,-156.04167915,63.12500505
0.6178659796714783,-136.04167755,63.12500505
5.520037651062012,-42.70833675,63.12500505
0.9202024340629578,-155.62501245,62.70833835
1.0078315734863281,-158.54167935,62.29167165
-9999.0,4.37500034999999,62.29167165
1.3498176336288452,31.04166915,62.29167165
0.9903967380523682,-156.04167915,61.87500495
7.612794876098633,5.62500044999999,61.87500495
1.0571271181106567,-159.37501275,61.45833825
0.46996286511421204,-136.04167755,61.45833825
-9999.0,4.37500034999999,61.45833825
-9999.0,4.79166705,61.45833825
0.6493912935256958,-115.62500925,61.04167155
-9999.0,4.37500034999999,61.04167155
1.180932641029358,141.45834465,61.04167155
0.9119649529457092,142.29167805,61.04167155
1.0066593885421753,143.54167815,61.04167155
1.1761090755462646,144.79167825,61.04167155
1.3680481910705566,146.04167835,60.62500485
-9999.0,-143.12501145,59.79167145
-9999.0,-142.29167805,59.79167145
-9999.0,4.79166705,59.79167145
1.6151912212371826,11.04166755,59.79167145
1.1724562644958496,141.45834465,59.79167145
1.3448197841644287,143.54167815,59.79167145
-9999.0,-140.62501125,59.37500475
-9999.0,145.62501165,59.37500475
2.2931268215179443,8.54166734999998,58.95833805
0.9853217601776123,16.45833465,58.95833805
1.048159122467041,17.29166805,58.95833805
-9999.0,11.04166755,58.54167135
1.435381293296814,138.54167775,58.54167135
-9999.0,-2.70833355000002,58.12500465
4.379702091217041,7.29166724999999,58.12500465
1.608278512954712,11.87500095,58.12500465
1.445473551750183,12.29166765,58.12500465
