LandCover_1_Needleleaf,x,y
0.0,14.79166785,69.37500555
0.0,14.79166785,68.95833885
0.0,-137.70834435,67.70833875
21.0,-135.20834415,67.70833875
5.0,-133.54167735,67.29167205
0.0,-159.79167945,66.87500535
0.0,-132.70834395,66.87500535
18.0,14.79166785,66.87500535
27.0,-155.20834575,66.04167195
0.0,-36.87500295,66.04167195
4.0,26.04166875,66.04167195
18.0,-156.04167915,65.62500525
0.0,-157.70834595,64.79167185
0.0,-156.04167915,64.79167185
5.0,-138.95834445,64.37500515
0.0,10.20833415,64.37500515
33.0,13.54166775,64.37500515
0.0,-158.54167935,63.54167175
0.0,7.70833395,63.54167175
22.0,12.70833435,63.54167175
18.0,13.54166775,63.54167175
0.0,-158.95834605,63.12500505
0.0,-157.70834595,63.12500505
0.0,-156.04167915,63.12500505
24.0,-136.04167755,63.12500505
0.0,-42.70833675,63.12500505
67.0,-155.62501245,62.70833835
0.0,-158.54167935,62.29167165
0.0,4.37500034999999,62.29167165
85.0,31.04166915,62.29167165
0.0,-156.04167915,61.87500495
58.0,5.62500044999999,61.87500495
3.0,-159.37501275,61.45833825
0.0,-136.04167755,61.45833825
0.0,4.37500034999999,61.45833825
0.0,4.79166705,61.45833825
0.0,-115.62500925,61.04167155
0.0,4.37500034999999,61.04167155
21.0,141.45834465,61.04167155
21.0,142.29167805,61.04167155
22.0,143.54167815,61.04167155
21.0,144.79167825,61.04167155
1.0,146.04167835,60.62500485
0.0,-143.12501145,59.79167145
0.0,-142.29167805,59.79167145
0.0,4.79166705,59.79167145
94.0,11.04166755,59.79167145
19.0,141.45834465,59.79167145
70.0,143.54167815,59.79167145
0.0,-140.62501125,59.37500475
0.0,145.62501165,59.37500475
81.0,8.54166734999998,58.95833805
27.0,16.45833465,58.95833805
67.0,17.29166805,58.95833805
0.0,11.04166755,58.54167135
19.0,138.54167775,58.54167135
0.0,-2.70833355000002,58.12500465
54.0,7.29166724999999,58.12500465
79.0,11.87500095,58.12500465
90.0,12.29166765,58.12500465
60.0,13.12500105,58.12500465
0.0,13.54166775,58.12500465
0.0,16.87500135,58.12500465
0.0,18.54166815,58.12500465
4.0,138.54167775,58.12500465
5.0,158.54167935,58.12500465
0.0,-5.20833375000001,57.70833795
0.0,-1.87500015000001,57.70833795
0.0,6.87500054999998,57.70833795
0.0,9.79166744999998,57.70833795
1.0,11.87500095,57.70833795
85.0,13.54166775,57.70833795
39.0,16.45833465,57.70833795
0.0,16.87500135,57.70833795
53.0,-103.95834165,57.29167125
0.0,-1.45833345,57.29167125
0.0,7.70833395,57.29167125
0.0,9.79166744999998,57.29167125
0.0,11.87500095,57.29167125
30.0,13.54166775,57.29167125
57.0,13.95833445,57.29167125
40.0,14.37500115,57.29167125
0.0,18.95833485,57.29167125
0.0,-133.95834405,56.87500455
0.0,9.79166744999998,56.87500455
0.0,11.87500095,56.87500455
0.0,13.95833445,56.87500455
73.0,14.37500115,56.87500455
0.0,16.87500135,56.87500455
27.0,50.62500405,56.87500455
10.0,138.54167775,56.87500455
0.0,-2.29166685000001,56.45833785
0.0,9.37500075,56.45833785
0.0,9.79166744999998,56.45833785
0.0,10.20833415,56.45833785
0.0,11.87500095,56.45833785
0.0,12.29166765,56.45833785
0.0,-113.95834245,56.04167115
100.0,-112.29167565,56.04167115
0.0,-2.70833355000002,56.04167115
0.0,-2.29166685000001,56.04167115
0.0,-1.87500015000001,56.04167115
0.0,11.45833425,56.04167115
0.0,12.29166765,56.04167115
0.0,12.70833435,56.04167115
16.0,13.12500105,56.04167115
0.0,14.37500115,56.04167115
0.0,51.04167075,56.04167115
0.0,-77.70833955,55.62500445
0.0,-6.45833385,55.62500445
0.0,-4.79166705,55.62500445
0.0,-2.29166685000001,55.62500445
0.0,-1.45833345,55.62500445
0.0,-1.04166675000002,55.62500445
0.0,8.54166734999998,55.62500445
0.0,13.54166775,55.62500445
0.0,165.62501325,55.62500445
0.0,-8.54166735000001,55.20833775
0.0,-2.29166685000001,55.20833775
0.0,-1.04166675000002,55.20833775
0.0,9.37500075,55.20833775
0.0,13.54166775,55.20833775
0.0,13.95833445,55.20833775
0.0,20.20833495,55.20833775
0.0,49.79167065,55.20833775
0.0,54.37500435,55.20833775
6.0,55.62500445,55.20833775
0.0,137.70834435,55.20833775
0.0,-0.625000050000011,54.79167105
0.0,7.70833395,54.79167105
0.0,16.45833465,54.79167105
0.0,16.87500135,54.79167105
0.0,30.62500245,54.79167105
0.0,48.95833725,54.79167105
0.0,51.04167075,54.79167105
28.0,96.04167435,54.79167105
20.0,107.29167525,54.79167105
19.0,109.79167545,54.79167105
29.0,111.45834225,54.79167105
53.0,133.95834405,54.79167105
0.0,-1.04166675000002,54.37500435
0.0,9.37500075,54.37500435
0.0,11.45833425,54.37500435
0.0,14.79166785,54.37500435
0.0,15.20833455,54.37500435
0.0,16.04166795,54.37500435
0.0,16.45833465,54.37500435
0.0,55.20833775,54.37500435
0.0,96.87500775,54.37500435
0.0,159.79167945,54.37500435
0.0,11.45833425,53.95833765
0.0,11.87500095,53.95833765
0.0,49.79167065,53.95833765
0.0,53.54167095,53.95833765
14.0,97.29167445,53.95833765
20.0,107.29167525,53.95833765
100.0,133.12501065,53.95833765
38.0,133.54167735,53.95833765
46.0,-76.45833945,53.54167095
0.0,-4.79166705,53.54167095
0.0,-4.37500035000002,53.54167095
0.0,-3.95833365000001,53.54167095
0.0,-3.54166695000001,53.54167095
0.0,-3.12500025,53.54167095
0.0,-2.70833355000002,53.54167095
0.0,-2.29166685000001,53.54167095
0.0,9.79166744999998,53.54167095
0.0,11.45833425,53.54167095
0.0,49.79167065,53.54167095
0.0,51.04167075,53.54167095
100.0,95.20834095,53.54167095
11.0,96.45834105,53.54167095
0.0,97.29167445,53.54167095
0.0,97.70834115,53.54167095
28.0,98.54167455,53.54167095
13.0,99.79167465,53.54167095
0.0,-4.79166705,53.12500425
0.0,-4.37500035000002,53.12500425
0.0,-2.29166685000001,53.12500425
0.0,1.04166674999999,53.12500425
0.0,1.45833345,53.12500425
0.0,11.87500095,53.12500425
46.0,94.79167425,53.12500425
20.0,96.04167435,53.12500425
53.0,97.70834115,53.12500425
21.0,98.54167455,53.12500425
8.0,98.95834125,53.12500425
63.0,110.20834215,53.12500425
100.0,-128.95834365,52.70833755
26.0,-65.62500525,52.70833755
0.0,-1.87500015000001,52.70833755
0.0,-1.45833345,52.70833755
0.0,0.625000049999983,52.70833755
0.0,1.04166674999999,52.70833755
0.0,9.37500075,52.70833755
7.0,9.79166744999998,52.70833755
4.0,10.20833415,52.70833755
0.0,10.62500085,52.70833755
53.0,96.04167435,52.70833755
32.0,97.29167445,52.70833755
24.0,101.04167475,52.70833755
41.0,-122.29167645,52.29167085
54.0,-83.54167335,52.29167085
0.0,-70.62500565,52.29167085
13.0,18.54166815,52.29167085
40.0,95.20834095,52.29167085
24.0,97.70834115,52.29167085
4.0,98.54167455,52.29167085
0.0,98.95834125,52.29167085
4.0,99.79167465,52.29167085
12.0,101.45834145,52.29167085
16.0,103.54167495,52.29167085
0.0,104.37500835,52.29167085
0.0,-70.62500565,51.87500415
0.0,-4.37500035000002,51.87500415
0.0,6.04166714999999,51.87500415
0.0,6.87500054999998,51.87500415
24.0,10.20833415,51.87500415
28.0,96.87500775,51.87500415
5.0,98.54167455,51.87500415
1.0,101.45834145,51.87500415
0.0,105.62500845,51.87500415
0.0,-2.29166685000001,51.45833745
0.0,-1.45833345,51.45833745
0.0,-1.04166675000002,51.45833745
0.0,86.04167355,51.45833745
52.0,88.54167375,51.45833745
29.0,96.04167435,51.45833745
0.0,101.04167475,51.45833745
1.0,101.87500815,51.45833745
20.0,102.70834155,51.45833745
0.0,-4.79166705,51.04167075
0.0,-1.45833345,51.04167075
0.0,0.208333349999975,51.04167075
0.0,2.29166684999998,51.04167075
0.0,13.95833445,51.04167075
0.0,36.04166955,51.04167075
0.0,-108.54167535,50.62500405
0.0,-4.79166705,50.62500405
0.0,-1.45833345,50.62500405
0.0,1.45833345,50.62500405
11.0,6.45833385,50.62500405
0.0,11.04166755,50.62500405
26.0,102.70834155,50.62500405
0.0,-128.12501025,50.20833735
81.0,-127.29167685,50.20833735
10.0,-98.54167455,50.20833735
0.0,-57.70833795,50.20833735
0.0,-6.04166715000002,50.20833735
0.0,-4.79166705,50.20833735
0.0,-1.45833345,50.20833735
0.0,-1.04166675000002,50.20833735
0.0,2.29166684999998,50.20833735
0.0,3.54166694999998,50.20833735
6.0,6.87500054999998,50.20833735
