GTOPO30_ELEVATION,x,y
-9999.0,17.29166805,69.79167225
-9999.0,15.20833455,68.12500545
57.0,-134.37501075,67.29167205
-9999.0,21.45833505,63.54167175
27.0,-158.12501265,63.12500505
390.0,9.37500075,63.12500505
-9999.0,-6.87500055000001,62.70833835
-9999.0,-6.04166715000002,62.70833835
334.0,16.87500135,62.70833835
-9999.0,-7.29166725000002,62.29167165
68.0,-6.87500055000001,62.29167165
277.0,-6.45833385,62.29167165
277.0,-6.87500055000001,61.87500495
-9999.0,18.12500145,61.04167155
14.0,21.45833505,61.04167155
-9999.0,6.04166714999999,60.20833815
5.0,30.62500245,59.79167145
159.0,37.70833635,59.79167145
120.0,36.45833625,59.37500475
156.0,38.54166975,59.37500475
-9999.0,-2.29166685000001,58.95833805
93.0,26.04166875,58.95833805
17.0,27.70833555,58.95833805
68.0,15.62500125,58.54167135
-9999.0,23.54166855,58.54167135
32.0,23.95833525,58.54167135
136.0,36.87500295,58.54167135
107.0,37.29166965,58.54167135
171.0,43.12500345,58.54167135
153.0,43.54167015,58.54167135
-9999.0,-158.95834605,58.12500465
-9999.0,-6.04166715000002,58.12500465
156.0,13.12500105,58.12500465
189.0,36.45833625,58.12500465
164.0,36.87500295,58.12500465
161.0,43.12500345,58.12500465
140.0,43.54167015,58.12500465
433.0,-117.70834275,57.70833795
-9999.0,7.70833395,57.70833795
358.0,13.54166775,57.70833795
92.0,45.62500365,57.70833795
-9999.0,11.87500095,57.29167125
225.0,14.37500115,57.29167125
-9999.0,20.62500165,57.29167125
165.0,36.45833625,57.29167125
133.0,40.20833655,57.29167125
113.0,45.62500365,57.29167125
-9999.0,18.54166815,56.87500455
85.0,23.12500185,56.87500455
258.0,33.95833605,56.87500455
220.0,34.37500275,56.87500455
137.0,41.87500335,56.87500455
115.0,42.70833675,56.87500455
134.0,43.95833685,56.87500455
109.0,46.45833705,56.87500455
115.0,46.87500375,56.87500455
132.0,47.29167045,56.87500455
-9999.0,-135.20834415,56.45833785
-9999.0,-6.87500055000001,56.45833785
42.0,9.37500075,56.45833785
-9999.0,11.04166755,56.45833785
234.0,33.95833605,56.45833785
223.0,39.37500315,56.45833785
84.0,41.87500335,56.45833785
114.0,42.70833675,56.45833785
97.0,47.29167045,56.45833785
153.0,-91.45834065,56.04167115
-9999.0,-77.70833955,56.04167115
-9999.0,-77.29167285,56.04167115
121.0,-61.45833825,56.04167115
-9999.0,-60.62500485,56.04167115
76.0,-2.70833355000002,56.04167115
38.0,12.29166765,56.04167115
169.0,29.79166905,56.04167115
215.0,33.95833605,56.04167115
220.0,35.62500285,56.04167115
169.0,37.70833635,56.04167115
142.0,38.54166975,56.04167115
113.0,40.20833655,56.04167115
135.0,41.45833665,56.04167115
113.0,42.70833675,56.04167115
204.0,43.95833685,56.04167115
128.0,44.79167025,56.04167115
167.0,46.45833705,56.04167115
61.0,-2.29166685000001,55.62500445
-9999.0,-1.04166675000002,55.62500445
-9999.0,14.79166785,55.62500445
193.0,29.79166905,55.62500445
148.0,30.62500245,55.62500445
234.0,33.95833605,55.62500445
190.0,34.79166945,55.62500445
212.0,35.62500285,55.62500445
165.0,36.04166955,55.62500445
146.0,37.70833635,55.62500445
167.0,38.54166975,55.62500445
133.0,40.20833655,55.62500445
122.0,41.04166995,55.62500445
123.0,41.87500335,55.62500445
102.0,42.70833675,55.62500445
178.0,47.29167045,55.62500445
523.0,-132.70834395,55.20833775
50.0,9.37500075,55.20833775
-9999.0,19.37500155,55.20833775
69.0,23.95833525,55.20833775
237.0,33.95833605,55.20833775
157.0,36.45833625,55.20833775
156.0,38.12500305,55.20833775
115.0,39.37500315,55.20833775
145.0,41.45833665,55.20833775
105.0,41.87500335,55.20833775
153.0,42.70833675,55.20833775
90.0,49.79167065,55.20833775
124.0,-1.45833345,54.79167105
-9999.0,-0.625000050000011,54.79167105
-9999.0,8.54166734999998,54.79167105
46.0,9.37500075,54.79167105
81.0,23.12500185,54.79167105
227.0,28.95833565,54.79167105
144.0,30.62500245,54.79167105
222.0,34.37500275,54.79167105
228.0,36.45833625,54.79167105
217.0,36.87500295,54.79167105
233.0,37.70833635,54.79167105
132.0,38.54166975,54.79167105
122.0,40.20833655,54.79167105
136.0,41.45833665,54.79167105
119.0,42.70833675,54.79167105
189.0,43.95833685,54.79167105
53.0,48.95833725,54.79167105
-9999.0,-3.54166695000001,54.37500435
48.0,21.04166835,54.37500435
194.0,28.54166895,54.37500435
170.0,28.95833565,54.37500435
210.0,36.04166955,54.37500435
193.0,36.45833625,54.37500435
263.0,37.70833635,54.37500435
121.0,40.20833655,54.37500435
155.0,41.45833665,54.37500435
84.0,42.70833675,54.37500435
134.0,44.79167025,54.37500435
168.0,46.45833705,54.37500435
253.0,47.29167045,54.37500435
96.0,-8.54166735000001,53.95833765
-9999.0,-3.12500025,53.95833765
57.0,-1.45833345,53.95833765
160.0,20.62500165,53.95833765
170.0,21.45833505,53.95833765
132.0,23.12500185,53.95833765
120.0,23.54166855,53.95833765
230.0,27.70833555,53.95833765
183.0,29.37500235,53.95833765
169.0,30.62500245,53.95833765
215.0,31.45833585,53.95833765
194.0,35.62500285,53.95833765
160.0,36.45833625,53.95833765
207.0,38.54166975,53.95833765
99.0,41.87500335,53.95833765
203.0,45.62500365,53.95833765
256.0,47.29167045,53.95833765
125.0,49.79167065,53.95833765
419.0,-129.37501035,53.54167095
-9999.0,-5.20833375000001,53.54167095
-9999.0,-3.54166695000001,53.54167095
78.0,-2.29166685000001,53.54167095
-9999.0,0.625000049999983,53.54167095
-9999.0,4.37500034999999,53.54167095
155.0,20.62500165,53.54167095
158.0,21.87500175,53.54167095
179.0,27.70833555,53.54167095
144.0,29.37500235,53.54167095
213.0,33.95833605,53.54167095
218.0,36.45833625,53.54167095
238.0,36.87500295,53.54167095
200.0,43.95833685,53.54167095
52.0,48.95833725,53.54167095
152.0,-131.87501055,53.12500425
94.0,-2.29166685000001,53.12500425
-9999.0,1.04166674999999,53.12500425
-9999.0,1.45833345,53.12500425
153.0,20.62500165,53.12500425
127.0,21.87500175,53.12500425
117.0,22.29166845,53.12500425
154.0,23.54166855,53.12500425
155.0,30.62500245,53.12500425
240.0,35.62500285,53.12500425
234.0,36.45833625,53.12500425
159.0,40.20833655,53.12500425
170.0,41.04166995,53.12500425
188.0,42.70833675,53.12500425
195.0,43.12500345,53.12500425
170.0,44.79167025,53.12500425
-9999.0,-132.29167725,52.70833755
-9999.0,-4.79166705,52.70833755
55.0,0.625000049999983,52.70833755
29.0,8.12500064999998,52.70833755
31.0,9.79166744999998,52.70833755
28.0,12.29166765,52.70833755
28.0,12.70833435,52.70833755
108.0,20.62500165,52.70833755
91.0,21.45833505,52.70833755
184.0,23.95833525,52.70833755
128.0,27.70833555,52.70833755
129.0,29.37500235,52.70833755
239.0,36.45833625,52.70833755
235.0,37.70833635,52.70833755
207.0,38.12500305,52.70833755
124.0,41.45833665,52.70833755
173.0,41.87500335,52.70833755
