"variable","percent.contribution","permutation.importance"
"bio12",10.076,7.908
"bio15",24.4474,20.7635
"bio2",0.5668,1.7687
"bio4",27.1269,10.4846
"bio5",4.4066,12.5668
"nitrogen",7.417,31.7548
"ruggedness",5.3235,1.3396
"sand",10.3895,5.4612
"soc",10.2462,7.9529
