"variable","percent.contribution","permutation.importance"
"bio13",20.2508,17.6889
"bio14",45.291,6.8116
"bio2",21.3699,19.8927
"bio6",2.1191,48.5954
"nitrogen",0.071,7.0113
"ruggedness",2.8632,0
"sand",0.1352,0
"soc",7.8999,0
