"variable","percent.contribution","permutation.importance"
"bio15",19.009,10.8582
"bio2",11.5026,19.801
"bio5",0,0
"bio8",17.388,20.3181
"bio9",31.4949,40.0821
"nitrogen",13.1014,0.9152
"ruggedness",4.0757,4.2209
"sand",3.4284,3.8045
