"variable","percent.contribution","permutation.importance"
"bio13",24.7559,8.0095
"bio17",25.8309,22.821
"bio2",11.431,24.677
"bio4",23.1015,44.4925
"ruggedness",9.9803,0
"sand",4.9004,0
