"variable","percent.contribution","permutation.importance"
"bio13",4.4311,1.2166
"bio15",1.8076,5.3385
"bio2",1.9087,1.9977
"bio9",4.4798,8.3953
"elevation",16.4949,21.679
"nitrogen",57.0025,48.1328
"ruggedness",13.8211,11.7627
"sand",0.0542,1.4773
