"variable","percent.contribution","permutation.importance"
"bio13",15.3137,17.5915
"bio15",2.4558,5.9495
"bio2",27.8868,7.0465
"bio4",6.7218,5.2923
"nitrogen",0.8566,1.7295
"ruggedness",22.0493,20.9517
"sand",15.2553,33.6512
"soc",9.4608,7.7877
