"variable","percent.contribution","permutation.importance"
"bio13",1.3886,25.3694
"bio14",25.1325,5.6749
"bio2",3.0533,0
"bio4",4.63,4.4967
"elevation",57.6382,32.74
"nitrogen",0.9106,2.5115
"ruggedness",3.6611,8.526
"sand",3.5662,20.6816
"soc",0.0195,0
