"variable","percent.contribution","permutation.importance"
"bio13",4.4483,5.1978
"bio15",11.7271,16.1041
"bio4",17.1205,13.0087
"bio6",26.1694,44.0891
"nitrogen",2.5195,2.512
"ruggedness",8.0246,3.1478
"sand",4.6476,4.062
"soc",25.3429,11.8785
