"variable","percent.contribution","permutation.importance"
"bio13",16.4528,21.6077
"bio15",6.86,3.1452
"bio2",26.1164,4.5168
"bio4",4.1745,6.2369
"bio6",23.1832,34.5255
"nitrogen",3.7262,3.8822
"ruggedness",14.9735,24.4024
"sand",2.1698,1.6833
"soc",2.3436,0
