"variable","percent.contribution","permutation.importance"
"bio13",0,0
"bio2",0,0
"bio8",0,0
"bio9",85.3206,67.1679
"elevation",0.0564,1.2098
"nitrogen",0,0
"ruggedness",8.634,23.9182
"sand",5.9891,7.7041
