"variable","percent.contribution","permutation.importance"
"bio1",29.564,32.0608
"bio15",39.8213,29.146
"bio2",2.6745,3.4519
"bio8",5.5125,6.2048
"nitrogen",1.7443,1.7092
"ruggedness",3.4378,9.8872
"sand",11.7689,13.1803
"soc",5.4768,4.3597
