"variable","percent.contribution","permutation.importance"
"bio12",5.2425,3.3563
"bio15",4.1758,9.0252
"bio2",32.3531,28.1945
"bio4",19.2118,19.544
"bio8",1.9342,1.6694
"bio9",15.9897,11.7609
"nitrogen",6.086,18.2855
"ruggedness",13.1542,7.5242
"sand",1.8526,0.64
