"variable","percent.contribution","permutation.importance"
"bio12",21.4799,18.087
"bio15",4.7495,11.4343
"bio2",40.825,18.0699
"bio4",4.5351,11.2922
"bio8",6.7378,13.7781
"nitrogen",12.0738,15.476
"ruggedness",3.5524,4.7812
"sand",5.1325,2.7243
"soc",0.9142,4.357
