ISRICSOILGRIDS_new_average_nitrogen_reduced,x,y
211.0,-136.250000000333,63.8916666663333
210.0,56.6666666663335,53.8916666663333
180.0,37.9166666663334,39.7249999996667
191.0,122.499999999667,58.058333333
212.0,60.4166666663335,61.808333333
112.0,-98.3333333336667,33.058333333
613.0,-160.000000000333,55.9749999996667
-9999.0,-70.8333333336666,53.058333333
-9999.0,19.1666666663334,40.558333333
136.0,102.083333333,20.1416666663333
-9999.0,73.7499999996668,67.2249999996667
-9999.0,139.166666666334,41.808333333
447.0,30.8333333330001,55.558333333
-9999.0,120.416666666334,11.808333333
218.0,87.4999999996668,28.8916666663333
201.0,102.916666666334,33.8916666663333
475.0,21.6666666663334,56.808333333
221.0,110.833333333,-6.52500000033334
253.0,42.4999999996668,38.058333333
231.0,85.4166666663335,49.308333333
217.0,49.5833333330001,53.8916666663333
149.0,22.0833333330001,43.8916666663333
150.0,-116.666666667,48.8916666663333
-9999.0,154.999999999667,49.308333333
-9999.0,147.083333333,-18.6083333336667
874.0,-67.916666667,-54.441666667
-9999.0,-80.8333333336667,65.558333333
-9999.0,-45.8333333336666,60.1416666663333
232.0,-72.916666667,46.3916666663333
237.0,31.2499999996668,48.4749999996667
397.0,87.9166666663335,59.7249999996667
-9999.0,-41.2500000003333,62.6416666663333
361.0,97.4999999996668,50.9749999996667
139.0,-98.3333333336667,39.7249999996667
-9999.0,98.3333333330002,1.80833333299999
498.0,-8.75000000033327,52.6416666663333
763.0,-159.583333333667,68.8916666663333
293.0,112.083333333,-0.691666667000007
485.0,142.499999999667,62.2249999996667
222.0,18.3333333330001,51.808333333
229.0,114.999999999667,56.3916666663333
350.0,-83.7500000003333,49.308333333
743.0,92.9166666663335,27.2249999996667
306.0,-78.3333333336667,-6.10833333366666
322.0,-125.833333333667,66.3916666663333
-9999.0,-160.000000000333,70.9749999996667
-9999.0,-90.0000000003333,46.808333333
455.0,-1.25000000033324,52.6416666663333
-9999.0,-122.500000000333,36.3916666663333
-9999.0,17.4999999996668,60.9749999996667
-9999.0,115.416666666334,22.6416666663333
64.0,132.916666666334,-11.941666667
239.0,99.1666666663335,32.2249999996667
417.0,-96.666666667,58.058333333
409.0,-92.5000000003333,53.8916666663333
98.0,-100.833333333667,28.8916666663333
211.0,49.9999999996668,-13.6083333336667
71.0,-109.166666667,31.3916666663333
354.0,43.3333333330001,61.3916666663333
157.0,96.2499999996668,18.4749999996667
331.0,40.8333333330001,56.808333333
-9999.0,17.9166666663334,77.2249999996667
-9999.0,174.583333333,64.7249999996667
92.0,-86.666666667,35.558333333
70.0,-108.750000000333,35.1416666663333
340.0,102.916666666334,70.558333333
119.0,-84.166666667,38.058333333
353.0,-152.500000000333,63.8916666663333
648.0,15.8333333330001,78.8916666663333
203.0,-91.2500000003333,17.2249999996667
83.0,148.333333333,-30.691666667
-9999.0,-77.916666667,43.8916666663333
193.0,88.3333333330002,30.1416666663333
181.0,100.833333333,0.558333332999993
216.0,85.4166666663335,53.8916666663333
372.0,77.4999999996668,57.6416666663333
234.0,106.249999999667,56.808333333
163.0,-94.5833333336667,38.058333333
89.0,108.749999999667,22.6416666663333
297.0,57.0833333330001,65.9749999996667
36.0,118.333333333,-32.7750000003333
62.0,142.499999999667,-13.191666667
49.0,148.333333333,-28.6083333336667
-9999.0,149.999999999667,59.308333333
-9999.0,122.916666666334,37.2249999996667
43.0,134.166666666334,-14.8583333336667
166.0,111.249999999667,-1.10833333366666
-9999.0,120.416666666334,17.2249999996667
295.0,114.583333333,59.7249999996667
111.0,-64.166666667,-20.691666667
-9999.0,-128.333333333667,70.1416666663333
530.0,142.083333333,44.308333333
336.0,142.499999999667,50.9749999996667
-9999.0,-162.916666667,66.808333333
71.0,-111.666666667,37.6416666663333
245.0,150.833333333,67.6416666663333
83.0,-75.0000000003333,39.7249999996667
624.0,35.8333333330001,66.3916666663333
296.0,97.0833333330002,33.058333333
241.0,60.8333333330001,53.4749999996667
219.0,30.4166666663334,47.2249999996667
198.0,52.4999999996668,60.1416666663333
154.0,47.4999999996668,-22.7750000003333
-9999.0,-154.583333333667,59.7249999996667
93.0,-110.416666667,31.3916666663333
242.0,-67.5000000003333,46.808333333
249.0,44.9999999996668,58.058333333
