LandCover_1_Needleleaf,x,y
8.0,24.5833333330001,56.3916666663333
0.0,139.583333333,65.558333333
0.0,23.7499999996668,38.4749999996667
0.0,149.583333333,-26.5250000003333
0.0,-74.5833333336666,-44.8583333336666
0.0,86.6666666663335,70.9749999996667
0.0,-140.416666667,67.2249999996667
5.0,-127.500000000333,68.058333333
0.0,102.083333333,33.4749999996667
0.0,77.4999999996668,69.7249999996667
0.0,117.916666666334,9.30833333299999
0.0,145.833333333,75.558333333
0.0,48.3333333330001,-21.941666667
0.0,153.749999999667,-30.2750000003333
0.0,119.166666666334,10.1416666663333
85.0,54.1666666663335,62.6416666663333
0.0,34.9999999996668,54.308333333
12.0,164.166666666334,63.8916666663333
15.0,110.416666666334,56.808333333
0.0,172.916666666334,61.808333333
0.0,115.416666666334,4.30833333299999
0.0,-3.75000000033324,43.058333333
26.0,100.833333333,27.6416666663333
9.0,108.333333333,31.808333333
0.0,-82.916666667,64.308333333
0.0,121.666666666334,41.3916666663333
0.0,14.1666666663334,42.2249999996667
12.0,89.9999999996668,27.2249999996667
63.0,-130.833333333667,55.1416666663333
46.0,-96.666666667,55.1416666663333
15.0,77.4999999996668,58.058333333
0.0,169.583333333,68.8916666663333
89.0,-95.8333333336667,50.9749999996667
0.0,-157.916666667,60.558333333
0.0,39.9999999996668,65.9749999996667
13.0,108.333333333,50.1416666663333
0.0,149.166666666334,-20.691666667
3.0,11.6666666663334,48.058333333
0.0,-0.41666666699993,54.7249999996667
100.0,-97.5000000003333,55.558333333
0.0,13.3333333330001,56.3916666663333
0.0,-83.7500000003333,38.8916666663333
0.0,142.083333333,-15.691666667
0.0,-100.416666667,63.4749999996667
20.0,126.249999999667,56.808333333
14.0,98.7499999996668,24.7249999996667
0.0,31.6666666663334,51.808333333
4.0,22.4999999996668,53.058333333
2.0,-74.166666667,60.1416666663333
0.0,-68.3333333336666,-15.2750000003333
48.0,54.5833333330001,65.1416666663333
0.0,-124.583333333667,73.4749999996667
2.0,-125.000000000333,67.6416666663333
19.0,131.666666666334,32.6416666663333
0.0,29.9999999996668,70.9749999996667
0.0,118.333333333,2.22499999966666
0.0,17.4999999996668,68.058333333
3.0,-80.0000000003333,33.4749999996667
18.0,54.1666666663335,58.058333333
0.0,139.999999999667,-3.60833333366666
0.0,21.2499999996668,61.3916666663333
0.0,-1.66666666699993,46.3916666663333
0.0,-158.750000000333,62.6416666663333
24.0,161.249999999667,66.3916666663333
0.0,168.749999999667,60.1416666663333
18.0,28.3333333330001,54.308333333
15.0,96.2499999996668,66.3916666663333
19.0,109.166666666334,33.8916666663333
0.0,-132.916666667,53.4749999996667
0.0,-133.750000000333,68.058333333
20.0,85.4166666663335,55.9749999996667
0.0,151.249999999667,59.308333333
67.0,121.666666666334,54.308333333
8.0,-77.5000000003333,35.1416666663333
23.0,159.999999999667,65.9749999996667
0.0,29.5833333330001,55.558333333
67.0,44.5833333330001,65.558333333
0.0,91.2499999996668,28.4749999996667
0.0,-87.5000000003333,15.558333333
0.0,53.7499999996668,68.4749999996667
0.0,99.9999999996668,9.72499999966666
0.0,-122.083333333667,70.1416666663333
0.0,6.66666666633341,47.6416666663333
0.0,172.499999999667,70.558333333
1.0,157.916666666334,57.2249999996667
0.0,20.8333333330001,78.058333333
0.0,103.749999999667,28.058333333
0.0,7.91666666633341,55.1416666663333
0.0,-90.8333333336667,34.308333333
0.0,27.4999999996668,42.2249999996667
0.0,10.8333333330001,59.7249999996667
0.0,140.416666666334,-32.7750000003333
0.0,40.8333333330001,58.8916666663333
0.0,-105.416666667,65.558333333
0.0,79.1666666663335,31.808333333
0.0,-101.250000000333,49.7249999996667
0.0,21.2499999996668,40.1416666663333
0.0,-134.583333333667,59.308333333
0.0,25.8333333330001,-34.0250000003333
62.0,75.4166666663335,33.4749999996667
11.0,110.416666666334,54.308333333
0.0,-72.916666667,40.9749999996667
24.0,-82.5000000003333,52.2249999996667
1.0,116.666666666334,52.2249999996667
0.0,105.833333333,-4.85833333366666
0.0,107.083333333,30.9749999996667
12.0,34.5833333330001,62.2249999996667
0.0,157.083333333,57.2249999996667
0.0,21.2499999996668,49.7249999996667
0.0,-71.2500000003333,-41.1083333336667
0.0,133.333333333,-2.77500000033334
51.0,-99.5833333336667,24.7249999996667
0.0,136.249999999667,-12.7750000003333
20.0,131.249999999667,50.558333333
0.0,-62.5000000003333,66.3916666663333
0.0,38.3333333330001,45.558333333
8.0,-104.166666667,57.6416666663333
0.0,-50.416666667,66.808333333
7.0,91.6666666663335,68.4749999996667
67.0,-119.166666667,49.308333333
0.0,141.666666666334,49.308333333
13.0,45.8333333330001,59.308333333
28.0,-77.0833333336667,54.308333333
20.0,116.666666666334,24.308333333
0.0,-155.416666667,59.308333333
0.0,49.5833333330001,55.558333333
0.0,1.66666666633341,50.1416666663333
0.0,0.83333333300007,46.3916666663333
46.0,-85.0000000003333,33.4749999996667
0.0,-136.666666667,64.7249999996667
0.0,20.8333333330001,55.1416666663333
0.0,93.7499999996668,23.8916666663333
0.0,-120.000000000333,43.4749999996667
0.0,118.333333333,-29.441666667
67.0,-60.8333333336666,52.2249999996667
0.0,79.1666666663335,58.058333333
0.0,-102.500000000333,22.6416666663333
0.0,97.9166666663335,16.808333333
0.0,79.1666666663335,44.7249999996667
0.0,-60.0000000003333,45.9749999996667
0.0,108.749999999667,13.4749999996667
0.0,-162.916666667,65.1416666663333
5.0,-85.0000000003333,33.058333333
92.0,34.5833333330001,41.3916666663333
0.0,8.3333333330001,46.3916666663333
9.0,-80.416666667,45.9749999996667
0.0,-98.3333333336667,33.8916666663333
0.0,17.4999999996668,67.2249999996667
0.0,122.499999999667,25.1416666663333
0.0,-101.250000000333,32.6416666663333
0.0,149.583333333,-35.2750000003333
0.0,-86.2500000003333,42.6416666663333
0.0,96.6666666663335,33.058333333
0.0,99.9999999996668,51.3916666663333
0.0,4.16666666633341,52.6416666663333
19.0,119.583333333,25.9749999996667
0.0,124.166666666334,0.974999999666665
0.0,-77.916666667,64.308333333
6.0,53.3333333330001,36.808333333
0.0,119.583333333,50.1416666663333
0.0,52.9166666663335,36.808333333
0.0,-163.750000000333,62.2249999996667
0.0,44.1666666663334,55.9749999996667
0.0,107.916666666334,20.558333333
5.0,33.3333333330001,41.3916666663333
13.0,104.999999999667,19.308333333
0.0,66.6666666663335,68.8916666663333
8.0,-128.750000000333,58.4749999996667
2.0,131.249999999667,46.3916666663333
0.0,-85.416666667,35.1416666663333
0.0,-121.250000000333,60.558333333
19.0,-102.916666667,23.058333333
20.0,79.1666666663335,64.308333333
0.0,140.416666666334,-32.3583333336667
24.0,93.3333333330002,54.308333333
0.0,-104.583333333667,31.808333333
0.0,72.4999999996668,38.058333333
4.0,70.4166666663335,65.558333333
0.0,6.66666666633341,37.2249999996667
0.0,-159.583333333667,59.308333333
0.0,61.2499999996668,65.1416666663333
0.0,90.4166666663335,54.308333333
0.0,-161.250000000333,59.308333333
53.0,55.8333333330001,63.4749999996667
20.0,-110.000000000333,45.1416666663333
0.0,120.833333333,41.808333333
0.0,-101.666666667,66.3916666663333
32.0,-152.083333333667,67.2249999996667
0.0,9.99999999966676,54.308333333
0.0,-155.416666667,63.8916666663333
0.0,-72.5000000003333,-47.3583333336666
85.0,-120.833333333667,50.558333333
0.0,-5.83333333366659,38.8916666663333
6.0,12.9166666663334,41.3916666663333
0.0,-155.833333333667,57.6416666663333
0.0,14.1666666663334,65.1416666663333
0.0,122.499999999667,6.80833333299999
0.0,-138.750000000333,65.1416666663333
85.0,-89.5833333336667,51.3916666663333
0.0,42.0833333330001,18.8916666663333
24.0,138.749999999667,35.1416666663333
0.0,48.7499999996668,37.6416666663333
0.0,132.499999999667,35.558333333
0.0,-79.166666667,-2.77500000033334
0.0,32.9166666663334,-27.3583333336667
0.0,-21.2500000003333,75.9749999996667
0.0,128.333333333,-26.5250000003333
0.0,137.499999999667,37.2249999996667
0.0,-105.000000000333,41.808333333
34.0,69.9999999996668,63.4749999996667
19.0,-116.250000000333,56.808333333
0.0,-8.75000000033327,54.7249999996667
0.0,-152.083333333667,68.058333333
0.0,45.4166666663334,52.6416666663333
0.0,127.916666666334,-0.691666667000007
0.0,164.166666666334,59.308333333
21.0,70.4166666663335,63.058333333
0.0,39.9999999996668,7.22499999966666
10.0,-125.416666667,61.3916666663333
0.0,-10.4166666669999,53.8916666663333
