ISRICSOILGRIDS_new_average_siltpercent_reduced,x,y
40.0,-105.000000000333,44.7249999996667
38.0,-70.0000000003333,57.6416666663333
36.0,115.833333333,25.558333333
-9999.0,29.5833333330001,35.9749999996667
57.0,-164.166666667,61.808333333
32.0,71.6666666663335,37.2249999996667
-9999.0,122.499999999667,13.058333333
48.0,102.916666666334,35.558333333
37.0,24.9999999996668,53.8916666663333
-9999.0,119.999999999667,17.2249999996667
37.0,106.666666666334,73.4749999996667
34.0,-68.7500000003333,-53.6083333336666
32.0,-56.2500000003333,48.4749999996667
38.0,35.8333333330001,56.808333333
10.0,119.999999999667,-32.3583333336667
34.0,-100.000000000333,35.1416666663333
32.0,-3.33333333366659,57.2249999996667
44.0,80.4166666663335,67.2249999996667
36.0,12.4999999996668,58.8916666663333
40.0,121.666666666334,41.808333333
11.0,146.666666666334,-31.5250000003333
17.0,-111.250000000333,57.6416666663333
-9999.0,105.833333333,52.2249999996667
37.0,52.9166666663335,66.3916666663333
53.0,-159.583333333667,61.3916666663333
-9999.0,121.666666666334,27.6416666663333
-9999.0,19.1666666663334,80.558333333
33.0,142.083333333,51.3916666663333
36.0,141.666666666334,44.308333333
37.0,40.8333333330001,64.7249999996667
35.0,93.7499999996668,50.1416666663333
42.0,5.8333333330001,50.9749999996667
33.0,114.166666666334,-2.35833333366666
-9999.0,23.3333333330001,59.7249999996667
46.0,157.499999999667,64.7249999996667
35.0,97.4999999996668,50.9749999996667
42.0,84.9999999996668,68.4749999996667
39.0,-128.333333333667,55.558333333
-9999.0,-47.5000000003333,63.8916666663333
42.0,62.9166666663335,69.308333333
-9999.0,-67.0833333336666,58.8916666663333
35.0,127.083333333,52.2249999996667
13.0,141.666666666334,-17.3583333336667
40.0,56.2499999996668,67.2249999996667
-9999.0,131.666666666334,-0.275000000333335
-9999.0,119.583333333,-0.275000000333335
40.0,47.9166666663334,34.7249999996667
40.0,82.4999999996668,60.9749999996667
37.0,-115.416666667,65.558333333
41.0,40.4166666663334,58.8916666663333
45.0,39.9999999996668,44.308333333
35.0,87.4999999996668,47.6416666663333
43.0,152.499999999667,65.9749999996667
10.0,114.583333333,-27.3583333336667
29.0,-107.916666667,55.9749999996667
44.0,-107.083333333667,40.9749999996667
39.0,-120.833333333667,38.4749999996667
48.0,111.666666666334,34.7249999996667
30.0,121.666666666334,41.3916666663333
45.0,-159.583333333667,68.4749999996667
49.0,-98.3333333336667,38.8916666663333
-9999.0,-53.3333333336666,49.7249999996667
14.0,148.749999999667,-31.1083333336667
-9999.0,-2.50000000033324,50.558333333
36.0,-125.833333333667,60.9749999996667
-9999.0,13.7499999996668,40.558333333
28.0,79.1666666663335,31.808333333
49.0,132.499999999667,66.808333333
12.0,148.333333333,-29.441666667
37.0,99.1666666663335,53.4749999996667
21.0,29.9999999996668,-31.1083333336667
49.0,-82.916666667,40.9749999996667
60.0,-93.7500000003333,38.8916666663333
17.0,149.166666666334,-32.3583333336667
22.0,-96.666666667,18.4749999996667
44.0,85.4166666663335,50.9749999996667
30.0,94.5833333330002,17.2249999996667
38.0,141.666666666334,52.2249999996667
38.0,113.333333333,22.6416666663333
32.0,-84.166666667,52.6416666663333
-9999.0,-66.666666667,-55.691666667
39.0,-77.0833333336667,46.808333333
49.0,111.666666666334,28.8916666663333
-9999.0,159.999999999667,59.308333333
40.0,104.583333333,55.1416666663333
38.0,-125.416666667,62.6416666663333
-9999.0,-10.4166666669999,53.4749999996667
39.0,-98.3333333336667,34.7249999996667
29.0,97.9166666663335,19.308333333
30.0,138.333333333,-7.77500000033334
32.0,114.166666666334,53.4749999996667
34.0,96.6666666663335,28.4749999996667
41.0,106.666666666334,55.1416666663333
51.0,-95.416666667,35.558333333
54.0,115.833333333,32.6416666663333
25.0,-96.666666667,30.1416666663333
38.0,-109.166666667,44.308333333
-9999.0,137.499999999667,-8.60833333366666
38.0,127.916666666334,70.1416666663333
36.0,-112.500000000333,51.808333333
42.0,99.9999999996668,34.7249999996667
-9999.0,51.2499999996668,71.808333333
33.0,100.833333333,21.808333333
34.0,118.749999999667,58.058333333
37.0,-115.833333333667,69.308333333
50.0,-123.333333333667,46.808333333
-9999.0,15.4166666663334,77.2249999996667
34.0,22.9166666663334,54.7249999996667
-9999.0,96.2499999996668,2.22499999966666
37.0,-121.250000000333,38.4749999996667
42.0,74.5833333330002,62.6416666663333
39.0,48.3333333330001,66.3916666663333
41.0,124.999999999667,40.558333333
27.0,-86.666666667,50.558333333
45.0,25.8333333330001,50.1416666663333
44.0,-119.583333333667,48.4749999996667
37.0,-114.583333333667,52.2249999996667
39.0,104.999999999667,56.3916666663333
34.0,-73.7500000003333,48.058333333
25.0,-72.5000000003333,3.47499999966666
27.0,134.583333333,-5.69166666700001
46.0,160.833333333,56.808333333
30.0,90.4166666663335,25.9749999996667
41.0,111.666666666334,30.558333333
16.0,144.166666666334,-36.941666667
33.0,112.499999999667,-7.77500000033334
41.0,103.749999999667,49.308333333
34.0,94.5833333330002,68.058333333
-9999.0,119.999999999667,25.1416666663333
32.0,-6.25000000033327,33.8916666663333
47.0,-162.083333333667,63.058333333
48.0,4.16666666633341,47.6416666663333
43.0,-117.500000000333,52.2249999996667
42.0,69.9999999996668,63.058333333
-9999.0,-14.1666666669999,65.9749999996667
39.0,83.3333333330002,63.4749999996667
47.0,58.3333333330001,65.558333333
29.0,24.5833333330001,56.3916666663333
23.0,142.083333333,-8.60833333366666
37.0,-50.8333333336666,63.058333333
-9999.0,150.833333333,-8.60833333366666
40.0,-88.3333333336667,43.058333333
28.0,122.916666666334,10.558333333
51.0,55.4166666663335,58.4749999996667
48.0,-150.416666667,60.558333333
36.0,99.5833333330002,28.4749999996667
47.0,-124.583333333667,63.8916666663333
43.0,34.9999999996668,53.4749999996667
-9999.0,118.333333333,-9.02500000033334
48.0,112.083333333,59.308333333
42.0,85.4166666663335,51.808333333
40.0,138.749999999667,52.2249999996667
43.0,107.916666666334,27.6416666663333
