BIOCLIM_13,x,y
92.0,14.5833333330001,41.808333333
96.0,-120.000000000333,52.6416666663333
125.0,-48.7500000003333,62.2249999996667
108.0,-93.7500000003333,44.7249999996667
320.0,135.416666666334,-4.02500000033334
134.0,137.499999999667,56.808333333
89.0,156.666666666334,56.3916666663333
90.0,-100.000000000333,34.308333333
68.0,-126.250000000333,63.4749999996667
118.0,-80.0000000003333,45.558333333
171.0,-98.7500000003333,18.4749999996667
197.0,101.666666666334,23.8916666663333
196.0,-100.416666667,20.1416666663333
102.0,-76.666666667,46.808333333
145.0,109.999999999667,33.8916666663333
187.0,114.166666666334,34.7249999996667
-9999.0,150.416666666334,45.9749999996667
97.0,4.99999999966676,49.7249999996667
58.0,-112.083333333667,50.558333333
537.0,78.3333333330002,30.558333333
139.0,-72.5000000003333,5.97499999966666
95.0,-73.3333333336666,45.9749999996667
53.0,-106.666666667,39.308333333
72.0,-6.25000000033327,41.808333333
67.0,-102.083333333667,59.7249999996667
108.0,-85.416666667,44.308333333
95.0,-86.2500000003333,47.2249999996667
126.0,14.5833333330001,48.4749999996667
62.0,166.249999999667,61.808333333
108.0,-70.0000000003333,45.1416666663333
37.0,134.999999999667,-32.3583333336667
101.0,-80.416666667,50.1416666663333
73.0,24.5833333330001,63.8916666663333
72.0,88.3333333330002,62.2249999996667
109.0,29.5833333330001,-24.441666667
88.0,-88.3333333336667,46.808333333
-9999.0,131.249999999667,-1.52500000033334
67.0,92.4999999996668,58.058333333
124.0,101.666666666334,52.2249999996667
71.0,106.249999999667,56.3916666663333
88.0,145.416666666334,-38.191666667
86.0,60.8333333330001,54.308333333
131.0,70.8333333330001,42.2249999996667
163.0,-7.91666666699993,42.2249999996667
119.0,111.249999999667,53.8916666663333
330.0,-92.5000000003333,18.058333333
76.0,32.0833333330001,50.1416666663333
95.0,9.5833333330001,59.308333333
122.0,-75.8333333336666,43.8916666663333
127.0,-70.416666667,49.7249999996667
81.0,140.833333333,63.058333333
61.0,-105.416666667,42.6416666663333
87.0,-123.750000000333,60.558333333
43.0,-141.250000000333,65.9749999996667
212.0,-103.750000000333,18.8916666663333
116.0,-92.0833333336667,36.808333333
78.0,0.83333333300007,50.9749999996667
74.0,53.3333333330001,63.058333333
74.0,46.2499999996668,64.308333333
-9999.0,73.3333333330002,69.308333333
-9999.0,124.999999999667,-14.8583333336667
-9999.0,-72.0833333336666,40.558333333
70.0,79.1666666663335,56.3916666663333
343.0,-99.166666667,17.2249999996667
170.0,13.7499999996668,47.2249999996667
86.0,-82.5000000003333,45.1416666663333
110.0,-109.166666667,33.8916666663333
56.0,85.4166666663335,31.3916666663333
-9999.0,123.333333333,-16.5250000003333
181.0,-122.916666667,44.7249999996667
55.0,-119.583333333667,38.8916666663333
76.0,67.9166666663335,63.4749999996667
412.0,131.249999999667,31.3916666663333
-9999.0,149.999999999667,-2.35833333366666
42.0,-114.166666667,63.058333333
73.0,51.6666666663335,62.2249999996667
57.0,-102.916666667,31.3916666663333
56.0,18.3333333330001,57.2249999996667
64.0,-100.000000000333,59.7249999996667
-9999.0,-163.750000000333,59.308333333
76.0,-94.166666667,55.9749999996667
264.0,-73.3333333336666,-10.691666667
171.0,-87.5000000003333,31.3916666663333
163.0,-89.166666667,30.9749999996667
70.0,86.2499999996668,69.308333333
83.0,11.2499999996668,49.308333333
75.0,97.9166666663335,69.308333333
66.0,80.8333333330002,65.558333333
82.0,29.9999999996668,58.8916666663333
104.0,-75.416666667,53.058333333
51.0,-118.333333333667,45.9749999996667
83.0,22.4999999996668,43.4749999996667
62.0,-72.5000000003333,60.9749999996667
131.0,99.9999999996668,33.058333333
82.0,19.9999999996668,44.7249999996667
-9999.0,120.833333333,40.558333333
400.0,131.666666666334,-1.10833333366666
333.0,99.5833333330002,20.1416666663333
237.0,134.999999999667,35.558333333
-9999.0,72.9166666663335,67.6416666663333
44.0,-161.666666667,68.8916666663333
49.0,-136.666666667,61.3916666663333
-9999.0,118.749999999667,10.1416666663333
102.0,-85.416666667,43.4749999996667
-9999.0,147.499999999667,-43.6083333336667
-9999.0,-22.9166666669999,66.808333333
55.0,78.3333333330002,70.1416666663333
62.0,85.4166666663335,67.6416666663333
246.0,152.916666666334,-4.02500000033334
36.0,106.666666666334,40.558333333
68.0,133.333333333,64.7249999996667
312.0,130.416666666334,33.4749999996667
71.0,-101.250000000333,53.4749999996667
52.0,12.4999999996668,79.308333333
28.0,-120.000000000333,46.3916666663333
65.0,132.916666666334,59.308333333
490.0,98.7499999996668,0.141666666333336
71.0,-109.166666667,32.6416666663333
67.0,64.5833333330001,65.9749999996667
54.0,-96.666666667,60.558333333
41.0,-154.583333333667,69.7249999996667
91.0,-88.7500000003333,53.4749999996667
32.0,-130.000000000333,68.8916666663333
80.0,-98.3333333336667,48.4749999996667
55.0,-4.16666666699993,40.9749999996667
-9999.0,-45.0000000003333,59.7249999996667
60.0,99.5833333330002,36.3916666663333
-9999.0,151.666666666334,-4.85833333366666
62.0,-129.583333333667,58.058333333
86.0,14.5833333330001,64.308333333
-9999.0,121.249999999667,36.3916666663333
64.0,-152.083333333667,66.3916666663333
-9999.0,45.4166666663334,67.2249999996667
219.0,31.2499999996668,-26.1083333336667
84.0,57.9166666663335,63.058333333
-9999.0,-3.33333333366659,43.4749999996667
40.0,-121.250000000333,66.808333333
251.0,145.833333333,-18.6083333336667
330.0,104.999999999667,15.558333333
